request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,253045,1782187005986530,1782187006057107,1782187007571836,130,ok,,length,d5ce1e23-4294-4543-a5cd-56a29b270f21
1,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,393163,1782187006126617,1782187006187801,1782187007673918,130,ok,,length,17b65292-af80-4aa1-85e1-189ba279b387
2,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,501239,1782187006234130,1782187006296949,1782187007752235,130,ok,,length,091aeda5-3a94-48c6-b5d5-1104f472b577
3,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2425373,1782187008158879,1782187008209144,1782187009631463,130,ok,,length,49043c69-20da-44a0-96da-3aabc98d225e
4,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,3975794,1782187009709088,1782187009759389,1782187011327576,130,ok,,length,1b2324e3-b378-4a71-8213-5536c3a1d8bc
5,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,4301090,1782187010034309,1782187010102098,1782187011651393,130,ok,,length,75077636-f95e-4e2d-9134-46ae02b8c56e
6,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,4519103,1782187010252382,1782187010312715,1782187011865434,130,ok,,length,ea481bb0-1578-49b0-84c1-8a010c8e3ad2
7,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1007,5414227,1782187011147874,1782187011214525,1782187012802452,130,ok,,length,141230be-239c-40d0-b75f-0ca208959629
8,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,5445190,1782187011179030,1782187011268875,1782187012825773,130,ok,,length,2f2222dc-536e-4d74-97c5-b7026a07e160
9,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1008,6048052,1782187011781457,1782187011842100,1782187013396136,130,ok,,length,97c4d36b-1ba7-4764-9ddc-44b7b1585b94
10,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1003,6343294,1782187012076746,1782187012135777,1782187013660441,130,ok,,length,d6bdbc5a-4944-48c4-80b4-f92f770e8880
