request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,253045,1782187772411031,1782187772484494,1782187774108090,130,ok,,length,f0b9b017-2e09-45ed-9c65-04a73dfae7fd
1,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,393163,1782187772551538,1782187772615428,1782187774212662,130,ok,,length,9216c0cb-eaca-4359-a34f-32ce1d607471
2,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,442852,1782187772601605,1782187772667787,1782187774236174,130,ok,,length,fdcc4a76-2e6f-4f61-8e65-5649a9c91015
3,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,501239,1782187772659660,1782187772723423,1782187774258694,130,ok,,length,8921d3db-6e78-4ab9-b706-5a644dde476d
4,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,1028077,1782187773186470,1782187773250454,1782187774843995,130,ok,,length,698a39cc-d94c-4554-8b8e-c7502c13f938
5,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,1821521,1782187773979640,1782187774047510,1782187775608176,130,ok,,length,03713c9e-ee72-46e3-96c3-cb8c9d0118b7
6,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,2274976,1782187774432978,1782187774493727,1782187776051925,130,ok,,length,ff01179b-c41d-4f99-98ea-da33686ae51e
7,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2425373,1782187774583402,1782187774651281,1782187776285225,130,ok,,length,95a92866-02ae-4680-9451-952df086488d
8,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2533996,1782187774692610,1782187774761850,1782187776367186,130,ok,,length,480e9d43-b682-4241-8c5e-eecf05ec92b7
9,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,3825703,1782187775983429,1782187776051867,1782187777884220,130,ok,,length,81acdca5-7939-4b07-b833-227f68dfd9df
10,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,3931157,1782187776089710,1782187776150964,1782187777956569,130,ok,,length,6c996522-0be4-4d2d-94b2-323522a26a81
11,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,3949450,1782187776107491,1782187776250418,1782187777981111,130,ok,,length,d5daeeb5-2fae-4cdc-96ba-fea0466c2e72
12,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,3975794,1782187776133638,1782187776250358,1782187777981126,130,ok,,length,098362e7-5b46-4fa9-8989-09eaaa0fd8cf
13,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,4301090,1782187776459272,1782187776523736,1782187778230759,130,ok,,length,ba7f521a-64fd-4cb2-abc6-75df76047fe0
14,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,4317337,1782187776475016,1782187776565182,1782187778313405,130,ok,,length,54e99b5b-fc6f-482a-8a9c-a27501e4b493
15,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,4519103,1782187776677387,1782187776746916,1782187778500547,130,ok,,length,9e706812-9c7d-4ffe-a16f-e18d5b62fe91
16,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,4593174,1782187776751132,1782187776812818,1782187778566374,130,ok,,length,5973e0d4-40ff-45a5-94e1-b090f866527f
17,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,4781500,1782187776940012,1782187777011130,1782187778735441,130,ok,,length,a1d101ac-b68d-46e8-b4f8-a349c6509e36
