request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,177141,1782241907869897,1782241907944047,1782241909858021,130,ok,,length,4e521136-d4ca-479c-89f9-53be81c7e1bc
1,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,411232,1782241908103881,1782241908163875,1782241910066716,130,ok,,length,1e4568f4-096a-496e-acc7-6ca4542e446b
2,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,506080,1782241908199066,1782241908263700,1782241910142279,130,ok,,length,11889458-5063-40f8-b9a2-b535c2ad13dc
3,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,728610,1782241908421877,1782241908490508,1782241910439720,130,ok,,length,9669639b-79ff-4486-91f6-aa2fc7296b24
4,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,786310,1782241908479920,1782241908545413,1782241910466438,130,ok,,length,08b22e9b-5669-4aa1-8636-d3ae361b446b
5,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,909992,1782241908603413,1782241908669292,1782241910625336,130,ok,,length,14ec0def-c749-422b-9396-052c84827b27
6,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,1002457,1782241908695958,1782241908758523,1782241910686959,130,ok,,length,730f0b2b-47c2-4500-9cdd-6640ab93a580
7,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,1013600,1782241908706808,1782241908803606,1782241910699544,130,ok,,length,3ae79d14-68e3-49a1-8fa1-42a871f586f1
8,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,1530284,1782241909223706,1782241909313851,1782241911235975,130,ok,,length,671ba1dd-b5af-4f17-9e44-ca7a1e35a55f
10,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,1579782,1782241909273146,1782241909384440,1782241911248615,130,ok,,length,e3726304-d730-4c30-9010-6e342db4bf24
9,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,1572465,1782241909265718,1782241909384476,1782241911248617,130,ok,,length,246a9037-1d0c-487e-a2ce-69ceaa108fbe
11,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,1726937,1782241909420373,1782241909487721,1782241911350750,130,ok,,length,11c99d7a-43b0-4d8c-9cb0-4f8d17202616
12,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,1837272,1782241909530659,1782241909603661,1782241911435866,130,ok,,length,21bc9b63-6a76-4014-af90-bcb23d47757d
13,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,1912602,1782241909605868,1782241909671566,1782241911472206,130,ok,,length,bb47ef13-34e7-40b2-b808-970b1ab35101
14,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,990,2419358,1782241910112790,1782241910180881,1782241911993399,130,ok,,length,b5900845-7ebf-4674-aaa8-b476e1070b8c
