tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenantB,0,74.15,14.95,14.84,1988.12,1024,128,1782241907.87
tenantB,1,59.99,14.87,14.75,1962.84,1024,128,1782241908.104
tenantA,2,64.63,14.68,14.56,1943.21,1024,128,1782241908.199
tenantB,3,68.63,15.23,15.11,2017.84,1024,128,1782241908.422
tenantA,4,65.49,15.01,14.89,1986.52,1024,128,1782241908.48
tenantB,5,65.88,15.28,15.16,2021.92,1024,128,1782241908.603
tenantA,6,62.56,15.07,14.95,1991.0,1024,128,1782241908.696
tenantB,7,96.8,14.81,14.7,1992.74,1024,128,1782241908.707
tenantB,8,90.14,15.02,14.9,2012.27,1024,128,1782241909.224
tenantB,9,111.29,14.56,14.45,1975.47,1024,128,1782241909.273
tenantB,10,118.76,14.56,14.45,1982.9,1024,128,1782241909.266
tenantB,11,67.35,14.55,14.44,1930.38,1024,128,1782241909.42
tenantB,12,73.0,14.31,14.2,1905.21,1024,128,1782241909.531
tenantB,13,65.7,14.07,13.96,1866.34,1024,128,1782241909.606
tenantB,14,68.09,14.16,14.05,1880.61,1024,128,1782241910.113
tenantB,15,83.76,13.93,13.82,1866.51,1024,128,1782241910.151
tenantB,16,61.54,13.89,13.78,1839.66,1024,128,1782241910.316
tenantB,17,85.19,13.62,13.52,1829.18,1024,128,1782241910.422
tenantB,18,78.41,13.36,13.26,1788.84,1024,128,1782241910.486
tenantB,19,69.11,13.07,12.96,1741.47,1024,128,1782241910.756
tenantB,20,67.99,12.98,12.88,1729.27,1024,128,1782241911.143
tenantB,21,62.05,13.19,13.09,1750.05,1024,128,1782241911.24
tenantB,22,66.8,13.69,13.59,1819.61,1024,128,1782241911.836
tenantB,23,69.33,13.45,13.35,1791.49,1024,128,1782241911.912
tenantB,24,64.51,14.03,13.92,1860.77,1024,128,1782241912.055
tenantA,25,64.24,13.93,13.82,1846.96,1024,128,1782241912.544
tenantB,26,60.71,13.95,13.84,1846.45,1024,128,1782241912.861
tenantB,27,93.05,13.7,13.59,1846.29,1024,128,1782241912.873
tenantB,28,59.29,13.47,13.36,1782.84,1024,128,1782241913.066
tenantB,29,98.31,13.21,13.11,1789.68,1024,128,1782241913.071
tenantB,30,65.18,13.44,13.34,1785.95,1024,128,1782241913.371
tenantB,31,65.55,13.63,13.52,1809.77,1024,128,1782241913.678
tenantB,32,114.52,13.05,12.94,1784.4,1024,128,1782241913.752
tenantB,33,105.37,13.05,12.95,1775.29,1024,128,1782241913.761
tenantB,34,71.22,13.4,13.3,1786.54,1024,128,1782241914.357
tenantB,35,62.61,14.49,14.37,1916.91,1024,128,1782241914.897
tenantB,36,71.04,14.5,14.39,1926.99,1024,128,1782241915.015
tenantB,37,62.31,14.57,14.46,1927.48,1024,128,1782241915.324
tenantB,38,63.02,14.35,14.23,1899.23,1024,128,1782241915.389
tenantA,39,60.58,14.41,14.3,1905.08,1024,128,1782241915.644
tenantB,40,70.36,14.22,14.11,1890.35,1024,128,1782241915.793
tenantB,41,100.22,13.98,13.87,1889.2,1024,128,1782241915.807
tenantA,42,68.94,14.29,14.18,1897.61,1024,128,1782241916.295
tenantB,43,65.42,14.05,13.94,1863.84,1024,128,1782241916.365
tenantB,44,107.57,13.44,13.33,1827.62,1024,128,1782241916.59
tenantB,45,107.58,13.44,13.33,1827.65,1024,128,1782241916.59
tenantA,46,69.13,13.42,13.32,1786.97,1024,128,1782241916.732
tenantB,47,69.12,13.19,13.09,1757.38,1024,128,1782241916.787
tenantB,48,60.91,13.64,13.53,1806.21,1024,128,1782241916.935
tenantB,49,71.03,14.42,14.31,1917.0,1024,128,1782241917.478
tenantB,50,69.29,14.19,14.08,1885.28,1024,128,1782241917.692
tenantB,51,72.59,13.95,13.84,1857.56,1024,128,1782241917.853
tenantB,52,62.06,14.23,14.12,1883.45,1024,128,1782241918.409
tenantA,53,62.4,16.53,16.4,2177.9,1024,128,1782241918.522
