request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,253045,1782187009758023,1782187009830338,1782187011346692,130,ok,,length,4f8e5945-3840-4d24-b9d3-7f3902475355
1,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,393163,1782187009898038,1782187009961613,1782187011448489,130,ok,,length,0085f6ad-26e9-4f21-9e3b-3ca47c6bbf63
2,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,501239,1782187010006799,1782187010071131,1782187011526783,130,ok,,length,bc1f260c-5817-4a8c-8ee3-a7f07d2af046
3,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2425373,1782187011930269,1782187011982833,1782187013407016,130,ok,,length,1309dfee-46a2-47d2-97ff-863ba615a52b
4,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,3975794,1782187013481407,1782187013532983,1782187015108169,130,ok,,length,aa8d7058-9c91-4dd1-8972-e504ab48369e
5,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,4301090,1782187013806688,1782187013865490,1782187015420672,130,ok,,length,1ba772b2-471d-4be8-a59f-a500aea5851d
6,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,4519103,1782187014024498,1782187014089617,1782187015646286,130,ok,,length,b2dfb16f-d639-4f2e-80b8-1244681943d3
7,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1007,5414227,1782187014919728,1782187014982262,1782187016573418,130,ok,,length,f4653d4c-1f8d-4b3b-abb0-f298cc3dd6a5
8,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,5445190,1782187014950750,1782187015037829,1782187016596561,130,ok,,length,0dd0883e-eca9-4996-8ce3-8cd65b272d36
9,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1008,6048052,1782187015553547,1782187015623051,1782187017179337,130,ok,,length,066952c2-5af6-49fb-aff4-cb931ffadff3
10,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1003,6343294,1782187015849000,1782187015917001,1782187017443418,130,ok,,length,d4f8001d-e7ec-43ff-9e62-c93306fbac86
