request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,270,42174,1782249882130938,1782249882172503,1782249897584143,130,ok,,length,2b65b975-0e7e-437b-9043-c006cfbf3def
1,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3927,73808,1782249882161961,1782249882348691,1782249897640261,130,ok,,length,9b91ea2f-f91e-44d5-9ad6-eea713f09aad
2,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,253,99681,1782249882187693,1782249882376850,1782249897681001,130,ok,,length,bb35b704-aaf0-4d59-abe3-7619bd7e38f1
3,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,251,123060,1782249882211614,1782249882422772,1782249897755643,130,ok,,length,d51538db-c4a3-4919-a11a-bc250c1d93d8
4,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,142014,1782249882230015,1782249882422752,1782249897755783,130,ok,,length,1e756e37-3094-4e25-bc5b-e2e0b4bf5204
5,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,236,161238,1782249882249436,1782249882422763,1782249897755804,130,ok,,length,bfe89560-c8d5-4b08-812a-d362d16bf316
6,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,261,173029,1782249882260975,1782249882422758,1782249897755877,130,ok,,length,cbbbb494-1375-4a26-b16e-c99c4c1ec230
7,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,243,202124,1782249882290879,1782249882422770,1782249897756024,130,ok,,length,b25569d9-6408-487e-b609-8e72435cee79
8,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3886,295698,1782249882384085,1782249882798241,1782249898020991,130,ok,,length,5675cab1-d9f9-4810-a795-ec26d485f73e
9,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3936,306999,1782249882395714,1782249882798244,1782249898021198,130,ok,,length,1b2cda2f-447a-4287-b554-fd5302514237
10,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,318868,1782249882407489,1782249882798230,1782249898021671,130,ok,,length,371ae1da-6e0b-44e7-970a-0da1a238f9c6
11,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3919,348458,1782249882437040,1782249883521684,1782249898049122,130,ok,,length,dd32adce-f9bb-4636-b837-c1919bc3bc91
12,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,360251,1782249882448479,1782249883522060,1782249898049231,130,ok,,length,d972508d-afcd-4335-9d97-18beb8afaa48
13,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3930,374326,1782249882462658,1782249883522019,1782249898049581,130,ok,,length,49aae655-24bf-47ad-ac63-0e5d2de62b41
16,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,262,532271,1782249882620346,1782249883536243,1782249898426827,130,ok,,length,a337237d-f5ef-4ff7-9acc-05a24c009f26
14,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3928,429845,1782249882518444,1782249883536300,1782249898427270,130,ok,,length,43a36249-5482-457f-a1ec-f400e9b70474
15,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,467073,1782249882555931,1782249883536225,1782249898427274,130,ok,,length,2378f437-4f1d-411a-80f3-793779f1ea01
17,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3879,683648,1782249882771611,1782249884255783,1782249898815529,130,ok,,length,d6588cec-d02e-4eaf-9d77-491a622217c1
18,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3951,752580,1782249882840533,1782249884255786,1782249898815894,130,ok,,length,4de54fa8-1092-4d2d-a80a-13eb6127d81d
19,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,239,841105,1782249882928845,1782249884255773,1782249898815928,130,ok,,length,95e83605-3a5c-4311-ad9b-b65dac490324
20,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3903,874670,1782249882963555,1782249884255814,1782249898815962,130,ok,,length,cc915eff-1581-4406-94cc-5f5cdd62b0d0
22,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3890,997770,1782249883085921,1782249884268515,1782249899055212,130,ok,,length,7e99006f-ed9a-4bdf-bceb-bde1c8c44a59
23,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,246,1016988,1782249883105276,1782249884268586,1782249899055227,130,ok,,length,b8928c97-46a7-4550-9a2a-0ec680aac5ab
