tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_D,839,47350.61,118.47,33.02,364.7,370.61,62395.93,128,1782137982.745
tenant_D,1493,82186.91,118.29,32.7,365.92,368.1,97209.56,128,1782138142.295
tenant_D,2046,117172.77,117.58,32.21,364.81,369.53,132104.92,128,1782138282.593
tenant_D,424,23637.39,116.55,33.95,363.12,370.93,38439.63,128,1782137875.159
tenant_D,444,23479.98,119.37,34.3,363.87,372.41,38639.37,128,1782137880.346
tenant_D,1452,79034.84,120.27,32.37,366.06,377.63,94308.92,128,1782138131.624
tenant_D,611,32349.27,120.53,32.76,364.63,366.97,47656.35,128,1782137922.389
tenant_D,1494,82157.69,118.29,32.72,365.95,368.09,97180.89,128,1782138142.325
tenant_D,265,11913.95,122.15,34.33,365.07,370.77,27426.5,128,1782137838.795
tenant_D,2084,116712.31,117.51,32.29,364.42,368.82,131636.22,128,1782138290.328
tenant_D,435,23300.8,120.43,35.55,364.24,371.21,38595.48,128,1782137878.199
tenant_D,454,23453.21,119.18,34.14,365.21,385.48,38588.66,128,1782137883.411
tenant_D,2013,114059.88,116.52,32.42,365.03,367.0,128857.39,128,1782138273.812
tenant_D,7,293.39,54.62,24.06,178.05,229.4,7230.62,128,1782137764.233
tenant_D,111,2887.91,120.96,74.14,338.31,366.5,18250.39,128,1782137794.364
tenant_D,547,31331.4,118.95,33.81,365.57,368.8,46438.34,128,1782137905.869
tenant_D,876,46007.01,119.94,33.3,367.97,377.7,61239.22,128,1782137992.977
tenant_D,1600,88984.69,116.61,32.84,366.62,372.95,103793.73,128,1782138167.967
tenant_D,1656,92952.85,119.06,32.6,366.09,371.86,108073.24,128,1782138181.717
tenant_D,2282,130863.08,117.41,32.19,365.53,367.72,145774.41,128,1782138334.915
tenant_D,1080,55551.44,118.76,32.62,366.17,370.66,70633.87,128,1782138047.366
tenant_D,1149,63187.47,117.61,33.19,365.75,370.16,78123.73,128,1782138062.398
tenant_D,32,349.32,116.04,75.46,328.24,363.48,15086.24,128,1782137772.058
tenant_D,138,4316.25,122.01,75.79,341.09,366.81,19811.99,128,1782137802.226
tenant_D,256,10134.71,121.16,56.51,367.07,371.67,25521.46,128,1782137835.867
tenant_D,798,44272.4,123.51,32.37,367.56,368.9,59958.35,128,1782137972.145
tenant_D,1453,78803.61,120.27,32.36,366.18,377.88,94078.23,128,1782138131.858
tenant_D,1526,82145.73,118.28,32.56,365.96,369.62,97167.24,128,1782138147.428
tenant_D,2011,114285.21,116.52,32.44,365.05,366.95,129082.83,128,1782138273.587
tenant_D,199,7146.53,121.48,73.23,359.68,369.85,22574.93,128,1782137821.712
tenant_D,868,46216.89,119.94,33.31,366.4,375.17,61448.94,128,1782137990.951
tenant_D,397,20878.51,120.31,33.61,363.89,372.05,36157.98,128,1782137869.985
tenant_D,509,27724.91,120.93,33.03,365.55,366.61,43083.03,128,1782137896.825
tenant_D,984,51617.67,119.53,33.08,365.58,368.39,66797.79,128,1782138019.362
tenant_D,1013,54057.1,120.5,32.44,365.81,371.37,69360.32,128,1782138028.463
tenant_D,1303,67907.38,118.81,32.74,365.32,367.6,82996.6,128,1782138098.021
tenant_D,1487,81981.93,116.48,32.74,365.88,368.01,96774.47,128,1782138141.28
tenant_D,2014,114067.27,116.55,32.47,365.23,367.08,128869.39,128,1782138274.166
tenant_D,113,2859.38,120.86,73.7,338.45,366.53,18208.16,128,1782137794.609
tenant_D,1875,103080.97,117.58,32.29,365.12,374.02,118013.2,128,1782138239.406
tenant_D,44,336.12,118.99,75.59,343.67,366.07,15447.76,128,1782137776.574
tenant_D,218,9955.95,120.4,66.98,364.05,370.53,25247.19,128,1782137824.524
tenant_D,266,11881.11,122.15,34.62,365.58,370.74,27393.9,128,1782137838.829
tenant_D,1021,53612.13,120.44,32.46,366.37,371.59,68908.4,128,1782138031.098
tenant_D,1186,62284.34,120.08,33.39,365.56,367.52,77535.11,128,1782138072.139
tenant_D,1489,82274.28,116.44,32.75,365.87,368.03,97062.7,128,1782138141.354
tenant_D,1541,82391.39,123.92,32.71,366.23,367.89,98129.65,128,1782138150.088
tenant_D,1671,92234.13,117.63,32.8,365.75,369.37,107172.6,128,1782138187.885
tenant_D,88,2479.96,121.12,75.12,355.21,370.1,17862.84,128,1782137788.347
tenant_D,90,2729.82,120.64,74.48,351.29,369.89,18051.08,128,1782137788.956
tenant_D,596,33264.59,122.07,32.49,365.05,366.45,48767.58,128,1782137919.412
tenant_D,1722,94296.83,116.42,33.13,365.14,369.52,109082.35,128,1782138200.038
tenant_D,1802,99522.71,116.62,32.9,365.32,371.45,114333.07,128,1782138222.34
tenant_D,2091,116666.42,117.55,32.34,364.73,369.01,131595.4,128,1782138291.817
tenant_D,139,4279.7,122.01,75.71,340.78,366.78,19774.61,128,1782137802.263
tenant_D,368,17199.29,120.84,39.38,365.32,370.2,32545.36,128,1782137860.062
tenant_D,453,23479.08,119.17,34.07,365.13,385.43,38614.26,128,1782137883.386
tenant_D,765,40032.01,119.39,33.43,367.09,368.4,55193.96,128,1782137964.496
tenant_D,1127,59069.71,120.7,32.85,365.77,367.25,74398.83,128,1782138057.843
tenant_D,1488,82324.65,116.44,32.61,365.95,368.04,97112.48,128,1782138141.302
tenant_D,1644,92188.37,117.58,32.26,365.54,366.88,107120.82,128,1782138180.302
tenant_D,1902,107663.2,116.6,32.45,365.19,368.23,122470.96,128,1782138246.127
tenant_D,1983,114840.41,116.54,32.29,364.6,366.65,129640.59,128,1782138267.581
tenant_D,2028,113866.26,116.58,32.43,364.88,371.34,128671.76,128,1782138278.364
tenant_D,249,10815.0,119.42,56.72,364.44,371.81,25981.08,128,1782137832.288
tenant_D,458,23304.14,119.17,34.14,364.81,385.79,38438.52,128,1782137885.014
tenant_D,1538,82147.22,118.21,32.56,365.99,369.59,97159.34,128,1782138149.61
tenant_D,1627,88505.2,116.59,32.63,366.18,373.4,103311.68,128,1782138174.262
tenant_D,1801,99546.56,116.61,32.9,364.76,371.43,114356.16,128,1782138221.951
tenant_D,1872,103257.61,117.58,32.49,365.07,374.16,118189.99,128,1782138239.231
tenant_D,2085,116657.12,117.51,32.33,364.45,368.46,131581.04,128,1782138290.382
tenant_D,225,9833.58,120.42,60.87,361.49,369.89,25127.2,128,1782137827.978
tenant_D,1433,78961.53,117.86,32.38,367.04,370.56,93930.33,128,1782138127.149
tenant_D,286,12276.25,122.64,44.21,367.27,372.18,27851.18,128,1782137841.689
tenant_D,825,44752.4,120.36,32.33,366.35,369.61,60037.81,128,1782137977.851
tenant_D,1434,78802.88,117.87,32.3,367.11,370.36,93771.77,128,1782138127.306
tenant_D,1454,78668.31,120.27,32.29,366.28,377.88,93942.89,128,1782138131.992
tenant_D,2016,114419.9,116.55,32.41,365.14,367.06,129221.25,128,1782138274.538
tenant_D,2044,117303.96,117.57,32.17,364.82,369.47,132235.8,128,1782138282.461
tenant_D,2087,116792.81,117.53,32.29,364.46,367.89,131718.86,128,1782138290.969
tenant_D,115,2656.52,122.46,73.98,356.24,367.33,18208.99,128,1782137795.592
tenant_D,2174,123414.44,117.54,32.36,364.94,366.26,138341.87,128,1782138312.987
tenant_D,279,12223.45,121.03,34.7,365.41,371.12,27594.87,128,1782137839.872
tenant_D,475,26134.13,122.74,32.94,366.15,385.77,41721.75,128,1782137889.325
tenant_D,1880,103568.71,117.54,32.43,364.99,369.58,118496.36,128,1782138240.736
tenant_D,1989,114773.12,116.59,32.42,365.38,368.31,129580.26,128,1782138268.736
tenant_D,2099,116156.86,141.45,32.67,364.45,370.33,134120.8,128,1782138293.788
tenant_D,439,23325.1,121.08,35.58,364.43,371.25,38702.57,128,1782137879.188
tenant_D,1301,68453.8,118.72,32.57,365.07,366.71,83531.69,128,1782138097.114
tenant_D,141,4480.06,121.57,75.7,341.21,366.92,19918.96,128,1782137802.94
tenant_D,178,6878.53,122.69,72.06,362.97,368.61,22460.07,128,1782137815.737
tenant_D,501,27541.28,120.92,33.0,365.24,366.88,42897.61,128,1782137895.19
tenant_D,2178,123439.12,117.54,32.36,365.38,366.54,138366.38,128,1782138313.328
tenant_D,2287,130352.12,117.44,32.19,365.46,367.86,145267.25,128,1782138336.516
tenant_D,114,2844.38,121.14,74.03,343.27,367.02,18228.8,128,1782137794.955
tenant_D,2012,114102.96,116.52,32.47,365.23,367.08,128900.58,128,1782138273.77
tenant_D,156,4982.1,122.57,75.67,356.2,368.39,20548.05,128,1782137809.332
tenant_D,250,10441.76,119.42,56.7,364.41,371.79,25607.57,128,1782137832.661
tenant_D,284,12475.72,122.64,44.2,367.19,372.11,28051.26,128,1782137841.488
tenant_D,370,17619.52,120.92,39.43,366.96,370.13,32976.76,128,1782137861.086
tenant_D,510,27729.44,120.92,33.01,365.41,366.8,43086.14,128,1782137897.186
tenant_D,8,405.49,53.64,24.04,172.56,228.97,7217.63,128,1782137764.354
tenant_D,217,10078.61,120.03,67.11,362.52,370.32,25322.41,128,1782137823.97
tenant_D,248,10979.9,119.42,56.51,364.4,371.67,26145.73,128,1782137832.122
tenant_D,441,23105.22,122.98,33.95,364.54,372.77,38723.22,128,1782137880.056
tenant_D,1079,55839.57,118.76,32.61,366.11,370.94,70922.14,128,1782138047.079
tenant_D,142,4692.63,121.89,75.73,336.22,366.73,20173.16,128,1782137803.094
tenant_D,387,21184.55,121.86,33.28,363.37,371.54,36661.01,128,1782137865.435
tenant_D,1162,63042.41,119.96,33.27,365.61,369.6,78277.73,128,1782138065.936
tenant_D,1423,75291.47,148.52,32.42,367.09,479.79,94153.53,128,1782138124.995
tenant_D,261,12099.36,122.11,43.84,365.06,370.73,27607.07,128,1782137837.596
tenant_D,264,12017.06,121.09,34.33,365.06,370.67,27395.05,128,1782137838.374
tenant_D,325,13518.13,140.81,45.8,366.36,373.35,31401.0,128,1782137849.637
tenant_D,1754,97039.47,117.41,32.35,366.05,375.78,111951.01,128,1782138210.269
tenant_D,2163,122590.24,117.5,32.31,364.9,366.23,137512.88,128,1782138310.908
tenant_D,2168,123050.5,117.54,32.28,364.81,366.53,137977.46,128,1782138312.264
tenant_D,324,13546.33,139.19,38.92,366.29,373.05,31223.61,128,1782137849.609
tenant_D,366,17078.66,121.42,39.56,365.22,370.28,32499.32,128,1782137859.816
tenant_D,430,23646.35,120.51,34.41,364.25,371.05,38951.43,128,1782137876.503
tenant_D,452,23138.27,119.23,34.1,365.12,385.3,38280.17,128,1782137883.364
tenant_D,977,52046.67,119.54,33.28,365.22,368.45,67228.2,128,1782138016.384
tenant_D,1463,79164.17,120.25,32.39,366.08,378.14,94435.55,128,1782138134.04
tenant_D,1549,86282.92,117.27,32.45,365.79,369.24,101176.28,128,1782138151.775
tenant_D,149,4973.65,121.46,75.89,338.95,368.97,20399.22,128,1782137805.655
tenant_D,263,12022.76,121.43,34.33,365.12,370.73,27443.89,128,1782137838.116
tenant_D,271,12401.15,119.74,34.75,365.52,369.82,27607.91,128,1782137839.199
tenant_D,880,49177.19,118.84,32.48,367.84,377.7,64270.16,128,1782137994.171
tenant_D,1511,81856.24,118.36,32.56,366.03,368.16,96888.4,128,1782138144.807
tenant_D,2035,113209.97,148.07,32.33,365.79,402.46,132015.21,128,1782138280.473
tenant_D,335,16511.02,120.69,37.48,365.77,371.15,31838.22,128,1782137852.146
tenant_D,1161,63383.85,121.88,33.27,365.67,370.32,78862.3,128,1782138065.226
tenant_D,1381,75471.25,121.42,32.53,367.04,372.01,90891.95,128,1782138116.774
tenant_D,1583,88986.34,116.61,32.76,366.39,369.26,103795.87,128,1782138164.33
tenant_D,969,52057.7,119.52,33.27,365.02,366.11,67236.19,128,1782138014.201
tenant_D,1184,62194.37,120.04,33.19,365.56,367.77,77439.67,128,1782138071.873
tenant_D,1539,82360.38,118.23,32.6,366.43,369.56,97375.58,128,1782138149.759
tenant_D,1615,88500.86,116.62,32.63,366.22,372.35,103311.83,128,1782138171.723
tenant_D,605,32781.8,120.5,32.75,364.58,367.28,48085.83,128,1782137921.595
tenant_D,1308,68268.74,118.77,32.51,365.42,367.94,83352.18,128,1782138098.751
tenant_D,1510,81905.98,118.29,32.56,365.86,367.66,96928.43,128,1782138144.4
tenant_D,64,812.72,120.14,76.53,354.02,366.22,16070.2,128,1782137781.176
tenant_D,1170,62619.52,120.05,33.25,365.34,370.18,77866.0,128,1782138068.17
tenant_D,1910,107502.32,116.5,32.33,364.91,367.76,122298.05,128,1782138248.474
tenant_D,2155,122516.93,117.52,32.29,364.94,366.85,137441.46,128,1782138309.165
tenant_D,48,469.58,118.51,75.78,343.62,365.98,15520.7,128,1782137778.032
tenant_D,445,23309.33,121.09,34.07,364.53,372.69,38687.71,128,1782137880.639
tenant_D,499,27678.05,120.91,33.01,365.22,366.88,43034.18,128,1782137894.689
tenant_D,1317,70740.02,117.27,32.2,365.31,368.01,85633.3,128,1782138101.997
tenant_D,1813,99068.58,116.66,33.01,364.89,371.19,113884.18,128,1782138226.423
tenant_D,1998,114383.19,116.52,32.38,365.22,368.56,129181.68,128,1782138270.583
tenant_D,2090,116397.92,117.56,32.29,364.6,369.07,131327.82,128,1782138291.725
tenant_D,163,7318.12,121.62,69.78,360.81,368.19,22764.25,128,1782137811.96
tenant_D,216,10240.25,120.02,67.1,362.21,370.36,25483.41,128,1782137823.81
tenant_D,1110,58461.9,117.98,32.74,364.91,366.7,73445.42,128,1782138053.231
tenant_D,1304,68122.2,118.76,32.59,365.15,367.97,83204.61,128,1782138098.171
tenant_D,285,12343.15,122.64,44.21,367.43,371.96,27918.65,128,1782137841.622
tenant_D,326,16221.34,120.92,37.47,365.84,371.57,31577.59,128,1782137849.709
tenant_D,884,49248.2,117.61,32.51,367.12,374.85,64184.07,128,1782137994.557
tenant_D,1165,62903.53,119.99,33.12,365.71,370.37,78141.75,128,1782138066.802
tenant_D,1825,98940.05,116.68,32.97,365.39,371.27,113758.2,128,1782138229.093
tenant_D,1920,107041.68,116.51,32.36,364.73,367.62,121838.43,128,1782138251.109
tenant_D,107,2983.2,121.92,73.92,341.09,367.15,18467.28,128,1782137793.329
tenant_D,159,7422.68,120.29,70.76,360.8,366.57,22699.0,128,1782137810.932
tenant_D,270,12130.43,121.41,34.62,365.2,369.81,27549.93,128,1782137839.138
tenant_D,446,23303.54,124.58,34.89,364.55,372.72,39125.4,128,1782137880.722
tenant_D,1886,107522.59,119.18,32.5,364.65,368.42,122658.84,128,1782138242.27
tenant_D,57,656.49,120.06,76.75,335.88,365.36,15904.52,128,1782137779.95
tenant_D,92,2632.6,121.42,75.12,355.71,370.13,18052.55,128,1782137789.362
tenant_D,269,12225.55,121.42,34.32,365.16,370.81,27645.27,128,1782137839.042
tenant_D,995,54660.65,118.13,32.54,366.05,368.51,69662.84,128,1782138023.618
tenant_D,1128,59232.01,120.68,32.86,365.96,367.3,74558.98,128,1782138058.046
tenant_D,30,152.73,116.49,75.32,328.28,363.76,14947.04,128,1782137771.607
tenant_D,359,17321.72,119.1,40.41,365.27,369.49,32446.95,128,1782137858.053
tenant_D,391,20669.71,120.73,33.15,364.02,369.72,36001.87,128,1782137867.155
tenant_D,438,23243.68,121.44,35.64,363.18,371.21,38666.36,128,1782137878.86
tenant_D,1163,62861.85,119.99,32.98,365.52,370.19,78100.91,128,1782138066.476
tenant_D,1535,82013.62,118.22,32.54,366.25,369.63,97027.89,128,1782138149.376
tenant_D,10,74.51,58.51,30.88,183.03,232.61,7505.82,128,1782137764.903
tenant_D,94,2732.92,123.12,75.13,355.71,370.1,18368.7,128,1782137789.414
