tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenantB,0,71.97,102.91,102.11,13244.22,1024,128,1782244309.458
tenantB,1,65.72,103.08,102.28,13260.06,1024,128,1782244309.517
tenantA,2,96.65,103.46,102.66,13339.52,1024,128,1782244309.541
tenantB,3,86.97,103.59,102.79,13346.85,1024,128,1782244309.596
tenantA,4,133.43,103.36,102.56,13363.06,1024,128,1782244309.611
tenantB,5,189.19,103.16,102.36,13394.1,1024,128,1782244309.667
tenantB,6,214.96,103.16,102.36,13419.96,1024,128,1782244309.642
tenantA,7,192.66,103.17,102.37,13397.81,1024,128,1782244309.664
tenantB,8,251.08,102.73,101.93,13400.22,1024,128,1782244309.796
tenantB,9,238.18,102.73,101.93,13387.48,1024,128,1782244309.809
tenantB,10,201.99,102.73,101.93,13351.34,1024,128,1782244309.845
tenantB,11,240.59,102.73,101.93,13390.08,1024,128,1782244309.807
tenantB,12,230.82,103.4,102.6,13466.55,1024,128,1782244309.892
tenantB,13,250.38,103.41,102.6,13486.42,1024,128,1782244309.873
tenantB,14,263.46,103.23,102.42,13476.28,1024,128,1782244310.112
tenantB,15,279.45,103.23,102.43,13492.33,1024,128,1782244310.096
tenantB,16,356.77,103.23,102.43,13569.76,1024,128,1782244310.019
tenantB,17,347.31,103.23,102.43,13560.46,1024,128,1782244310.028
tenantB,18,305.53,103.23,102.43,13518.88,1024,128,1782244310.07
tenantB,19,329.09,103.07,102.27,13522.27,1024,128,1782244310.179
tenantB,20,232.48,103.07,102.27,13425.72,1024,128,1782244310.276
tenantB,21,207.96,103.08,102.28,13401.73,1024,128,1782244310.301
tenantB,22,190.38,104.01,103.21,13503.92,1024,128,1782244310.468
tenantB,23,209.33,104.01,103.21,13522.91,1024,128,1782244310.45
tenantB,24,172.49,105.08,104.26,13622.25,1024,128,1782244310.505
tenantA,25,88.4,105.01,104.2,13529.73,1024,128,1782244310.627
tenantB,26,65.47,106.04,105.22,13638.44,1024,128,1782244310.705
tenantB,27,108.63,106.25,105.42,13708.43,1024,128,1782244310.709
tenantB,28,149.5,105.8,104.98,13692.36,1024,128,1782244310.757
tenantB,29,149.19,105.81,104.98,13692.25,1024,128,1782244310.758
tenantB,30,132.91,106.47,105.64,13760.55,1024,128,1782244310.834
tenantB,31,193.78,106.33,105.5,13803.49,1024,128,1782244310.91
tenantB,32,186.89,106.46,105.63,13813.36,1024,128,1782244310.931
tenantB,33,189.41,106.46,105.63,13815.92,1024,128,1782244310.929
tenantB,34,78.39,106.71,105.88,13737.15,1024,128,1782244311.08
tenantB,35,71.19,108.77,107.93,13993.84,1024,128,1782244311.214
tenantB,36,106.43,108.73,107.88,14023.57,1024,128,1782244311.244
tenantB,37,136.93,108.71,107.86,14051.44,1024,128,1782244311.322
tenantB,38,121.1,108.71,107.87,14035.74,1024,128,1782244311.337
tenantB,39,183.17,108.23,107.39,14036.36,1024,128,1782244311.442
tenantA,40,224.18,108.23,107.39,14077.73,1024,128,1782244311.401
tenantB,41,186.73,108.23,107.39,14040.31,1024,128,1782244311.439
tenantA,42,141.45,108.54,107.7,14034.43,1024,128,1782244311.564
tenantB,43,124.22,108.54,107.7,14017.47,1024,128,1782244311.581
tenantB,44,310.24,108.14,107.3,14152.14,1024,128,1782244311.638
tenantB,45,310.16,108.14,107.3,14152.06,1024,128,1782244311.638
tenantA,46,274.99,108.14,107.3,14116.81,1024,128,1782244311.673
tenantB,47,260.56,108.14,107.3,14102.66,1024,128,1782244311.688
tenantB,48,237.34,108.94,108.1,14182.14,1024,128,1782244311.724
tenantB,49,126.65,108.66,107.82,14035.56,1024,128,1782244311.913
tenantB,50,179.77,108.67,107.83,14089.35,1024,128,1782244311.86
tenantB,51,149.52,110.2,109.34,14254.67,1024,128,1782244311.954
tenantB,52,80.66,110.82,109.96,14265.81,1024,128,1782244312.093
tenantA,53,202.76,110.49,109.63,14345.31,1024,128,1782244312.121
tenantA,54,188.34,110.49,109.63,14330.85,1024,128,1782244312.136
tenantB,55,200.24,110.49,109.63,14342.78,1024,128,1782244312.124
tenantB,56,244.64,110.29,109.44,14362.33,1024,128,1782244312.177
tenantB,57,231.36,110.3,109.44,14349.22,1024,128,1782244312.19
tenantB,58,297.86,109.76,108.91,14347.64,1024,128,1782244312.221
