request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,168696,1782185467015976,1782185467089003,1782185468822104,130,ok,,length,cc7d2b8d-0a07-4bf4-ac52-9a6b66224ff7
1,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,262108,1782185467108873,1782185467175498,1782185468880575,130,ok,,length,ca6f94f6-fdb1-41c6-9b8d-12a777eb8dd6
2,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,295234,1782185467142398,1782185467231261,1782185468903755,130,ok,,length,e04bf4d8-4343-45e9-a391-d83efe98a671
3,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,334158,1782185467181686,1782185467286380,1782185468927335,130,ok,,length,b9e5f5e4-9c96-4543-828e-041af3816d24
4,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,685384,1782185467532047,1782185467594420,1782185469204975,130,ok,,length,5d5062b4-249b-41ac-b087-063bca5fe2f9
5,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,1214346,1782185468061413,1782185468121645,1782185469926692,130,ok,,length,d5734f91-917e-440c-92cb-8d2327c065f5
6,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,1516649,1782185468363651,1782185468423490,1782185470267970,130,ok,,length,194e4ed7-597e-48ec-a26c-8e64cd4affad
7,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,1616914,1782185468464014,1782185468524342,1782185470340119,130,ok,,length,e57d53a4-cbbc-47ff-8c52-1ec9729f0459
8,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,1689329,1782185468536861,1782185468603900,1782185470388498,130,ok,,length,06b2110d-43a5-4339-b109-6cc8e21664e5
9,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,2550467,1782185469397835,1782185469466997,1782185471586361,130,ok,,length,ff4eaf3b-8daa-43d4-8dda-de28b77b8e5c
10,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,2620769,1782185469468130,1782185469533091,1782185471625192,130,ok,,length,56539eff-d2cf-436d-a3e1-a97142bc22d3
11,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,2632964,1782185469480251,1782185469577996,1782185471637727,130,ok,,length,e9497e24-5d0e-493f-9852-fc31cc714330
12,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,2650528,1782185469497328,1782185469623315,1782185471650236,130,ok,,length,2887c57c-ede5-49ef-81db-3ce68bbf5591
13,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,2867392,1782185469714730,1782185469782758,1782185471784418,130,ok,,length,b7ae66b4-b317-4ce0-a5a6-f7b1811b8889
14,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,2878222,1782185469725821,1782185469823358,1782185471796558,130,ok,,length,11ccc8de-9b05-49d5-9d9a-09e79c0053c6
15,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,3012734,1782185469859631,1782185469926661,1782185471870718,130,ok,,length,a1e8e9dd-6284-493a-9770-d019b572cbc3
16,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,3062113,1782185469909741,1782185469982433,1782185471922976,130,ok,,length,03d5a822-68e3-4d62-a679-364c13e92cc9
17,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,3187663,1782185470034708,1782185470097309,1782185472039282,130,ok,,length,cb0f4a6b-aaec-48c5-bbe0-d2e0eac58b02
18,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1007,3609483,1782185470456784,1782185470526569,1782185472474955,130,ok,,length,232ea2fa-81b4-451b-a5e4-8c333979a85f
19,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,3630125,1782185470477793,1782185470572509,1782185472486995,130,ok,,length,421a4df5-74a6-40f2-8d31-aa65e1f40e33
20,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1008,4032033,1782185470878875,1782185470998559,1782185472898839,130,ok,,length,f17026f3-3711-4c61-ab52-8220631d1889
21,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,990,4032253,1782185470878939,1782185470998614,1782185472898913,130,ok,,length,f37f0f7b-2750-43ae-aa47-46f7ed044649
22,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,4096604,1782185470943821,1782185471054901,1782185472923226,130,ok,,length,61db0124-fc20-49b3-93fb-ab9561aa4a18
23,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1003,4228861,1782185471075998,1782185471159424,1782185472995706,130,ok,,length,1bde680f-ca0e-4061-8341-bb702fe90610
24,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,4371786,1782185471219412,1782185471287932,1782185473091758,130,ok,,length,d38867c6-9d14-4ccc-8118-a64b3df06b9b
25,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,4487789,1782185471334827,1782185471418045,1782185473174070,130,ok,,length,2bda5d1c-4788-4114-9cdb-197b53b02e33
26,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,4547115,1782185471394039,1782185471452214,1782185473185674,130,ok,,length,3e1e80f5-4d93-4bb4-ada0-b14fed62cd1b
27,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,4653317,1782185471500039,1782185471573354,1782185473267420,130,ok,,length,6ce0de30-e6af-4db9-a834-44abd5fa0fcd
28,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,988,4991526,1782185471839174,1782185471911365,1782185473556651,130,ok,,length,06fc7956-c71a-474a-80a3-e46c9a12ccc3
29,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,5104012,1782185471951372,1782185472014406,1782185473655517,130,ok,,length,ef4bc0e8-9f61-449a-9c23-d077e902bb98
30,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,5357912,1782185472205178,1782185472276782,1782185473907178,130,ok,,length,0d5f4e03-c692-40c0-965c-ead30dc58d16
31,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,955,5749447,1782185472596683,1782185472660749,1782185474335138,130,ok,,length,b7a56d8b-ca94-4d6f-ac72-3783445d52ab
32,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,5910862,1782185472757585,1782185472824473,1782185474535681,130,ok,,length,c9f25f08-e357-4c57-89e2-7a1e71c43160
33,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,975,6704828,1782185473551945,1782185473620618,1782185475366316,130,ok,,length,0215472e-ac14-4415-bfd8-c0cb10d176d8
34,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,6905079,1782185473752505,1782185473812717,1782185475590732,130,ok,,length,cb229d40-d938-462f-ba26-22b8f49e4137
35,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,981,7031074,1782185473878030,1782185473947339,1782185475803808,130,ok,,length,2f9048f5-46f1-4061-b76b-c31382829ba4
36,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,999,7269659,1782185474117326,1782185474186253,1782185476120310,130,ok,,length,439cda57-378b-42a1-abc5-29ab181cd0c2
37,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,995,7387588,1782185474234497,1782185474298241,1782185476207015,130,ok,,length,346e057c-7b1c-4559-84c9-cb2451dfbe85
38,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,985,7468923,1782185474316164,1782185474428721,1782185476267893,130,ok,,length,6108662b-b5f8-488b-863c-785442943f21
39,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1008,7481012,1782185474328168,1782185474428770,1782185476267926,130,ok,,length,b0e9cd2e-6eae-490c-a056-f030bc9e4a69
40,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,982,7724762,1782185474571825,1782185474635577,1782185476478890,130,ok,,length,dcd7e346-9aa0-4121-b290-c31f186c2ae4
41,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,972,8262091,1782185475109546,1782185475172339,1782185477164056,130,ok,,length,fd310e70-117e-4766-b786-958e371fb832
42,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,950,8613571,1782185475460591,1782185475523179,1782185477522759,130,ok,,length,3105f9a6-d6d3-43fe-b361-ca0eff1264d1
43,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,8632425,1782185475479582,1782185475578470,1782185477546794,130,ok,,length,5238855f-3506-4193-b4de-721f46ac6546
45,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,988,8747999,1782185475595358,1782185475697218,1782185477595841,130,ok,,length,ad85cdcb-8156-4b82-8d96-88e5de3d7740
44,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,995,8743441,1782185475590661,1782185475697192,1782185477595842,130,ok,,length,57c6345f-d066-431e-b5fa-0a7d8a82f685
46,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1013,8822402,1782185475670100,1782185475754682,1782185477620165,130,ok,,length,0306809b-e2a0-41e0-875b-37fc70abdda7
47,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,8954603,1782185475802239,1782185475870830,1782185477704907,130,ok,,length,1ccc68ba-4ee4-4d58-9150-7093fc10e2ed
48,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,978,8962967,1782185475810429,1782185475915155,1782185477716670,130,ok,,length,3f086df1-a502-4c37-a5b7-1d3444f029b9
49,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,9152955,1782185476000039,1782185476069981,1782185477895142,130,ok,,length,71464315-abc3-407f-beeb-39b835a9cbd4
50,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,9462743,1782185476309715,1782185476381225,1782185478233421,130,ok,,length,cdb4a0ef-8cf0-45ba-b6eb-d5da9e91ae6f
51,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,997,9646129,1782185476493195,1782185476557188,1782185478378671,130,ok,,length,67060a9a-5b04-4eb2-b6f3-7c0e451854a4
52,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,9975086,1782185476822719,1782185476890971,1782185478681938,130,ok,,length,84c80458-d873-449a-807f-cf4650102697
53,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,975,10000327,1782185476847250,1782185476947534,1782185478768759,130,ok,,length,860fa17c-1b30-47c5-8d35-c7ba0f2710fd
54,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1012,10097013,1782185476943769,1782185477021359,1782185478805325,130,ok,,length,7e5c71be-8b3f-4b20-9a0c-784f812c9523
55,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,10113379,1782185476960570,1782185477066011,1782185478817786,130,ok,,length,37ebc25a-6942-45fe-b4a2-1edf49ef1f34
56,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,984,10386529,1782185477234107,1782185477302829,1782185479047909,130,ok,,length,75c2c1d1-726e-40f3-8fda-b1cf726d480c
57,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,971,10895602,1782185477742939,1782185477804433,1782185479537784,130,ok,,length,ac824df4-dfe3-44cb-975e-69fd54aa8e75
58,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,10977167,1782185477824462,1782185477895094,1782185479625895,130,ok,,length,18a20c1b-e7ae-4c16-bc4d-61646f981cb1
59,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,992,11107513,1782185477954314,1782185478021368,1782185479750313,130,ok,,length,073edf0b-4b39-4d4c-ab53-1d0d28a1c376
60,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,11261329,1782185478108884,1782185478172281,1782185479902249,130,ok,,length,5a71d3ed-f267-47cb-9ed4-28c6959932d9
61,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1024,11812288,1782185478659193,1782185478726397,1782185480535735,130,ok,,length,e1ae59a4-8269-4c37-99d1-ebdda8890f66
62,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,11818611,1782185478665617,1782185478768697,1782185480547836,130,ok,,length,51dbdbc5-2bb6-4258-8827-bc2dc680a0b0
63,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,12005962,1782185478852621,1782185478917520,1782185480667923,130,ok,,length,9ce5b182-15db-4a0d-8da9-ca4e22584798
64,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1006,12202255,1782185479049033,1782185479112539,1782185480865844,130,ok,,length,f13aee33-6b65-462b-81c9-415604ec8a35
65,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,12719113,1782185479565756,1782185479625802,1782185481449996,130,ok,,length,f2cddb18-92fb-47ad-984a-7c67c425dc2b
66,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,962,12826245,1782185479672907,1782185479738514,1782185481567797,130,ok,,length,c8025c22-a139-444e-a31d-dd3f47d4a98f
67,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,985,12848955,1782185479696328,1782185479794926,1782185481591762,130,ok,,length,13fe5aa1-c569-4e96-84c0-a05b645e36ef
68,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,13025780,1782185479873086,1782185479942455,1782185481785356,130,ok,,length,19743bf1-7e81-4387-a15f-b01e0d984245
69,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1013,13356713,1782185480203994,1782185480267659,1782185482218298,130,ok,,length,f38c65f9-1a98-4bcb-b2a9-0570cf059e09
70,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,13500301,1782185480347186,1782185480418575,1782185482371517,130,ok,,length,09538c29-9d4b-4b04-8ff3-c0655ac88cfd
71,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,13522423,1782185480369407,1782185480461453,1782185482383626,130,ok,,length,c03b45d0-6760-4b97-9d98-d3747a8d480d
72,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,13843800,1782185480691052,1782185480756613,1782185482650831,130,ok,,length,11dc49bd-037c-42ff-9a1c-7fb9a0a96168
73,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,952,14079844,1782185480926853,1782185480989515,1782185482856213,130,ok,,length,5b2ad7d2-571e-4ed9-95d5-a70b0f6ad0fd
74,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,14452258,1782185481299712,1782185481369784,1782185483267090,130,ok,,length,42470ce2-6958-4d74-9dd5-5135ea3bb395
75,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,999,14535848,1782185481382750,1782185481449963,1782185483315940,130,ok,,length,51a3b5c7-5d20-4be4-8be3-0e1d14ea27a4
76,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,14576234,1782185481422914,1782185481506384,1782185483339941,130,ok,,length,68ff9668-2a2d-4c90-b623-ba15b3b848c3
77,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,14827133,1782185481674280,1782185481785327,1782185483574241,130,ok,,length,3e121438-88a5-4268-9205-c89a952f3d38
78,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,14827801,1782185481675373,1782185481785310,1782185483574280,130,ok,,length,3a864b18-a532-442e-b306-c391ccd315da
79,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,972,14974087,1782185481820767,1782185481888271,1782185483645134,130,ok,,length,05f14b13-e0e4-447e-8bf6-60a370d589ea
80,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,15017327,1782185481865038,1782185481943911,1782185483668346,130,ok,,length,88c44fb0-97aa-43b6-85ae-c08993e43979
81,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,15156403,1782185482003975,1782185482071785,1782185483763747,130,ok,,length,4b06a2a4-7b8c-4032-81b5-65c2ba7ea0a4
