request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,88570,1782242684657572,1782242684731784,1782242687144294,130,ok,,length,04345a2e-5579-46f8-99f3-0b8ee0b2cffa
1,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,205615,1782242684774817,1782242684839614,1782242687384241,130,ok,,length,dae016fd-f296-4b4e-b61f-8d06dcbe759b
2,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,253040,1782242684822083,1782242684893989,1782242687411179,130,ok,,length,2ee2079a-e85a-4eab-ba1e-d1f256bfc9ac
3,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,364304,1782242684933672,1782242684993918,1782242687522800,130,ok,,length,36bd5b4b-58b5-40ba-bbb8-16843c1a50b1
4,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,393155,1782242684962481,1782242685048717,1782242687546507,130,ok,,length,c0d0241a-6125-4c3c-bc66-44ab87d54b12
5,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,454995,1782242685024389,1782242685104226,1782242687572813,130,ok,,length,54c4cf61-7570-48bc-8694-9d3580362e31
7,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,506799,1782242685075417,1782242685201579,1782242687629478,130,ok,,length,4e1cbfea-4475-4161-9f8b-561ea2c1252a
6,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,501228,1782242685070125,1782242685201573,1782242687629668,130,ok,,length,8eaa07b0-0262-471f-9fd4-0c79df3e686e
8,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,765141,1782242685333761,1782242685411624,1782242687888184,130,ok,,length,a8025f7b-7b71-476e-8788-fdc6eb980910
9,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,786231,1782242685354835,1782242685483394,1782242687901369,130,ok,,length,e6cd6d93-2e0e-4b17-8b95-0f0b52a3e4c5
10,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,789889,1782242685359250,1782242685483421,1782242687901378,130,ok,,length,1fe4780d-ecc1-42ed-8695-fd2f34183674
11,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,863466,1782242685432844,1782242685540595,1782242687930709,130,ok,,length,2762fc5e-f0d2-4912-ac8a-740521c3744f
12,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,918633,1782242685487907,1782242685585866,1782242687970761,130,ok,,length,a9030dc5-b053-4ab3-880a-d7658af55357
13,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,956298,1782242685524872,1782242685632451,1782242687983441,130,ok,,length,d3775f18-95ae-45e3-a615-e057cc7bdad0
15,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,1228981,1782242685798305,1782242685900456,1782242688192797,130,ok,,length,f17220c2-0e78-4667-9f1c-24849b50e4f8
14,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,990,1209676,1782242685778395,1782242685900411,1782242688192838,130,ok,,length,37ef1b16-9638-46b5-9f3c-edc23801b836
16,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,1311536,1782242685880189,1782242685971566,1782242688245852,130,ok,,length,d83ce046-6d6b-4f3b-94cc-0fb2e0f16442
17,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,1364135,1782242685932639,1782242686004823,1782242688259413,130,ok,,length,caa57138-ca37-49d1-ba3d-4527a2e23e87
18,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,1395995,1782242685964970,1782242686063228,1782242688315949,130,ok,,length,138778f0-c8cc-4a29-b8bd-0715ad581b1f
19,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,1531204,1782242686100022,1782242686170794,1782242688393908,130,ok,,length,8d1c2e4f-d785-4ff8-bc6d-e798c029e73d
20,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,955,1724835,1782242686293835,1782242686368493,1782242688653650,130,ok,,length,38564ead-1554-4a09-822b-f9d5f7d0e23a
21,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,1773259,1782242686342522,1782242686426370,1782242688748959,130,ok,,length,dd721189-37c5-44cf-a489-c2479809e572
22,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,2071525,1782242686640741,1782242686714052,1782242689154784,130,ok,,length,fc750507-2b7e-4d24-a943-07a81cb24425
23,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,981,2109323,1782242686677938,1782242686772172,1782242689243320,130,ok,,length,7670cef5-2897-4d2b-b452-9c56344871cf
24,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,999,2180898,1782242686749269,1782242686833159,1782242689300766,130,ok,,length,5c8d061d-5bb1-4ba1-8b5d-549257385de3
25,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2425324,1782242686994663,1782242687065104,1782242689525688,130,ok,,length,ec4e8e69-a91f-45a2-ac53-9e4e464e46d2
27,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,2589729,1782242687158929,1782242687268984,1782242689716987,130,ok,,length,7c044cf3-7cce-4018-9dfc-e07a888b801a
26,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,950,2584073,1782242687153473,1782242687269032,1782242689717018,130,ok,,length,6baea20c-b41e-464c-9e7e-29c6e3c1b773
28,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,2686382,1782242687255690,1782242687371020,1782242689742945,130,ok,,length,d406ab77-f76b-47b2-8b79-8a2f78cd6fa6
29,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,978,2688891,1782242687258149,1782242687370997,1782242689743005,130,ok,,length,dbe1dbe1-d6ea-4a9c-a160-cc77ae54a74b
30,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,2838824,1782242687407509,1782242687480537,1782242689820582,130,ok,,length,3de8a678-6f1b-443a-ac5f-df3d5f2c8b0d
31,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,2992527,1782242687561504,1782242687629614,1782242689936220,130,ok,,length,52efb735-1553-4ab6-bd4c-b3113ca909d8
32,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1012,3029105,1782242687597704,1782242687730330,1782242689991758,130,ok,,length,6f90c09e-aa81-4fbd-8b20-15833ec49557
33,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,3034015,1782242687602488,1782242687730349,1782242689991779,130,ok,,length,2af928f1-843d-4eee-b8a1-270c0f41beb0
34,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,992,3332256,1782242687901407,1782242687970840,1782242690451128,130,ok,,length,a1a1a053-09c6-4b59-9801-221763fb2302
35,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,3601791,1782242688170669,1782242688233290,1782242690720137,130,ok,,length,b48ae93e-4d6b-4147-b284-87559efb5516
36,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1006,3660679,1782242688230006,1782242688303081,1782242690759514,130,ok,,length,8717e804-c9ad-44e9-8540-02102b516d22
37,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,3815737,1782242688384862,1782242688449211,1782242690983487,130,ok,,length,18b82852-a9fe-4c1d-89a9-bda034b5bf5d
