tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_C,379,91.44,14.1,12.49,13.63,47.84,1881.52,128,1782139505.573
tenant_C,407,65.35,15.19,12.3,44.12,47.68,1994.84,128,1782139522.685
tenant_C,482,90.23,17.96,12.81,47.53,75.55,2371.59,128,1782139563.326
tenant_C,517,76.13,16.05,12.79,45.43,47.23,2114.25,128,1782139585.471
tenant_C,0,67.15,15.01,12.09,44.07,57.48,1973.51,128,1782139306.521
tenant_C,146,92.65,14.69,12.3,44.52,47.05,1957.96,128,1782139380.909
tenant_C,174,67.77,16.14,12.11,47.52,48.62,2117.77,128,1782139394.019
tenant_C,207,64.4,13.35,12.01,12.51,49.01,1760.43,128,1782139409.473
tenant_C,316,76.63,17.88,13.02,46.04,47.41,2347.23,128,1782139472.469
tenant_C,503,189.04,14.79,12.39,44.95,45.84,2067.27,128,1782139574.805
tenant_C,881,82.95,17.89,13.18,49.26,53.08,2354.45,128,1782139783.932
tenant_C,910,108.36,13.54,11.82,12.51,48.95,1828.5,128,1782139796.97
tenant_C,1055,111.33,15.48,12.29,44.47,49.04,2077.0,128,1782139868.652
tenant_C,1056,143.9,14.88,12.29,44.29,47.99,2034.08,128,1782139868.707
tenant_C,84,91.99,15.32,12.18,44.83,47.77,2037.37,128,1782139351.035
tenant_C,138,99.89,14.29,12.17,44.14,48.29,1914.61,128,1782139376.602
tenant_C,224,69.79,14.57,12.26,44.6,46.45,1920.12,128,1782139420.798
tenant_C,308,112.65,17.02,12.37,46.48,74.15,2273.68,128,1782139470.595
tenant_C,361,77.05,18.3,13.02,46.86,48.24,2401.24,128,1782139498.746
tenant_C,567,76.34,13.71,12.14,14.51,46.15,1817.23,128,1782139619.784
tenant_C,657,68.82,15.74,12.42,45.63,47.37,2051.45,127,1782139666.594
tenant_C,870,66.29,15.72,12.2,46.85,49.44,2063.07,128,1782139780.327
tenant_C,937,100.91,15.5,12.28,45.24,48.25,2069.72,128,1782139812.028
tenant_C,812,67.2,15.27,12.83,45.11,47.07,2005.9,128,1782139752.215
tenant_C,1054,75.39,15.75,12.29,45.88,49.01,2075.05,128,1782139868.641
