tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,837,70.56,22.43,13.2,53.14,91.07,2919.41,128,1782140487.962
tenant_A,925,146.95,19.63,13.07,48.04,91.81,2639.82,128,1782140531.046
tenant_A,613,69.97,17.0,12.41,46.7,50.48,2228.39,128,1782140374.782
tenant_A,1053,68.51,16.3,12.89,45.55,50.07,2138.62,128,1782140594.825
tenant_A,42,68.6,15.8,12.49,45.22,76.4,2074.78,128,1782140095.388
tenant_A,99,74.91,18.78,13.08,51.77,71.49,2459.43,128,1782140120.714
tenant_A,250,92.8,13.07,12.26,13.2,45.85,1753.2,128,1782140195.508
tenant_A,433,110.5,15.99,12.51,46.03,47.99,2141.55,128,1782140295.663
tenant_A,493,166.04,18.14,13.04,48.6,49.93,2469.63,128,1782140319.843
tenant_A,696,72.91,20.7,13.25,51.24,91.07,2701.74,128,1782140417.996
tenant_A,951,69.97,17.99,12.61,47.18,86.51,2354.84,128,1782140542.67
tenant_A,135,65.11,16.69,12.4,46.89,48.85,2185.02,128,1782140140.545
tenant_A,232,83.4,17.76,13.51,47.71,75.59,2338.78,128,1782140189.968
tenant_A,248,98.24,13.92,12.3,13.38,47.33,1866.51,128,1782140195.312
tenant_A,281,66.91,14.9,12.26,45.05,48.26,1958.81,128,1782140210.476
tenant_A,301,72.45,15.12,12.29,44.58,46.52,1993.25,128,1782140218.69
tenant_A,607,73.89,15.47,12.31,45.35,47.75,2038.42,128,1782140370.212
tenant_A,639,71.7,16.7,12.33,45.14,75.08,2192.51,128,1782140392.854
tenant_A,711,72.98,17.35,12.73,46.52,48.44,2276.29,128,1782140427.092
tenant_A,785,109.46,17.0,12.41,46.51,75.33,2269.1,128,1782140467.542
tenant_A,833,191.56,17.84,13.62,47.68,52.32,2457.14,128,1782140484.634
tenant_A,302,72.65,15.12,12.29,44.61,46.47,1992.76,128,1782140218.881
tenant_A,425,119.38,16.4,12.72,46.19,48.22,2202.2,128,1782140288.446
tenant_A,628,117.95,18.2,13.05,48.42,52.58,2429.76,128,1782140389.292
tenant_A,928,68.12,20.49,13.13,54.35,91.23,2670.86,128,1782140532.616
tenant_A,952,76.85,19.11,12.94,47.99,86.51,2503.59,128,1782140543.335
tenant_A,1052,85.56,16.91,12.99,45.87,50.0,2233.36,128,1782140594.501
tenant_A,1117,102.16,17.12,12.91,46.99,76.55,2276.5,128,1782140636.793
tenant_A,51,68.48,16.13,12.29,44.62,47.35,2117.55,128,1782140098.396
tenant_A,150,65.38,17.52,12.82,46.51,48.47,2290.18,128,1782140145.948
tenant_A,737,83.02,16.85,12.34,46.43,48.73,2223.12,128,1782140442.724
tenant_A,803,80.4,21.59,13.46,51.73,96.67,2821.81,128,1782140475.705
tenant_A,895,108.59,19.62,13.02,49.08,79.99,2600.61,128,1782140515.577
tenant_A,259,68.88,19.38,13.24,49.77,54.2,2530.63,128,1782140201.364
tenant_A,61,152.53,17.08,12.96,47.52,48.3,2322.33,128,1782140103.659
tenant_A,76,71.24,19.17,13.01,47.84,85.84,2505.48,128,1782140110.612
tenant_A,133,74.81,15.96,12.24,46.66,49.12,2102.34,128,1782140139.879
tenant_A,530,105.03,15.68,12.65,45.76,75.89,2095.84,128,1782140336.601
tenant_A,648,95.86,16.8,12.77,46.38,75.05,2229.08,128,1782140395.302
tenant_A,1115,107.95,16.48,12.53,45.96,48.28,2201.37,128,1782140635.303
tenant_A,231,72.69,18.35,13.62,48.58,75.64,2403.75,128,1782140189.838
tenant_A,447,63.33,19.14,13.02,48.16,80.95,2493.66,128,1782140303.028
tenant_A,549,71.75,17.45,12.97,46.97,50.05,2287.69,128,1782140345.12
tenant_A,717,116.67,20.45,13.25,50.37,78.86,2714.35,128,1782140428.814
tenant_A,1108,110.27,16.72,12.78,46.5,75.69,2233.5,128,1782140631.199
tenant_A,1127,119.25,16.58,12.96,45.79,80.58,2224.74,128,1782140643.164
tenant_A,731,71.15,14.63,12.15,45.0,47.6,1928.91,128,1782140439.958
tenant_A,1098,77.2,14.84,12.44,45.35,46.54,1961.72,128,1782140623.98
tenant_A,1109,67.46,17.08,12.56,46.61,74.68,2236.37,128,1782140632.383
tenant_A,1033,75.92,15.94,12.64,45.57,46.35,2100.88,128,1782140583.881
tenant_A,123,71.3,16.7,12.33,45.34,86.15,2191.64,128,1782140134.241
tenant_A,533,73.81,18.87,12.46,48.06,121.3,2470.4,128,1782140337.283
tenant_A,590,78.29,16.34,12.8,46.04,78.73,2153.23,128,1782140361.73
tenant_A,873,106.13,16.11,12.31,45.74,49.67,2151.8,128,1782140506.121
tenant_A,936,121.48,17.51,13.02,47.11,53.73,2345.29,128,1782140535.4
tenant_A,947,76.4,14.48,12.11,44.79,47.11,1915.13,128,1782140541.176
tenant_A,1120,147.65,16.32,12.93,45.4,48.38,2220.93,128,1782140638.318
tenant_A,95,67.2,20.03,13.08,50.09,54.67,2611.47,128,1782140119.341
tenant_A,408,132.66,16.95,12.92,45.93,74.21,2285.18,128,1782140281.284
tenant_A,430,110.74,17.52,12.79,45.78,75.28,2335.58,128,1782140290.226
tenant_A,522,70.38,18.42,12.68,47.98,78.39,2409.38,128,1782140332.098
tenant_A,608,75.93,15.51,12.25,44.54,85.58,2046.15,128,1782140373.109
tenant_A,636,91.71,16.72,12.78,47.06,48.82,2215.15,128,1782140390.852
tenant_A,695,155.2,20.68,13.23,51.24,91.0,2781.92,128,1782140417.777
tenant_A,720,81.91,19.29,13.29,50.91,53.82,2531.95,128,1782140430.171
tenant_A,1050,105.67,17.71,12.99,46.32,50.05,2354.37,128,1782140594.187
tenant_A,1182,78.16,12.13,12.1,12.92,13.31,1619.05,128,1782140670.604
tenant_A,48,97.07,15.37,12.28,44.66,47.26,2049.23,128,1782140097.101
tenant_A,90,77.23,18.37,13.02,47.59,77.4,2410.7,128,1782140117.401
tenant_A,230,158.69,18.56,14.06,48.78,75.71,2516.32,128,1782140188.83
tenant_A,596,111.15,16.95,12.84,46.48,49.09,2263.59,128,1782140364.156
tenant_A,656,141.72,17.1,12.98,46.07,47.3,2313.91,128,1782140398.533
tenant_A,719,134.36,19.91,13.29,51.35,53.97,2662.96,128,1782140429.988
tenant_A,823,74.89,22.06,13.82,51.44,81.17,2876.39,128,1782140482.919
tenant_A,882,70.79,14.61,12.31,44.26,45.65,1926.68,128,1782140508.778
tenant_A,929,73.0,20.63,13.18,54.35,91.31,2692.53,128,1782140532.987
tenant_A,98,76.61,19.47,13.11,52.83,71.58,2548.69,128,1782140120.177
tenant_A,147,66.37,17.55,12.94,46.73,79.74,2294.66,128,1782140144.956
tenant_A,626,70.34,18.82,13.05,48.75,54.26,2460.55,128,1782140389.04
tenant_A,704,158.72,20.19,13.08,50.67,89.41,2722.98,128,1782140421.991
tenant_A,730,63.11,15.45,12.2,46.18,47.83,2025.81,128,1782140439.099
tenant_A,798,106.01,18.16,13.05,50.78,54.72,2412.11,128,1782140472.745
tenant_A,828,147.77,20.08,13.77,51.39,83.0,2698.14,128,1782140483.542
tenant_A,939,143.03,18.82,13.14,50.05,54.83,2532.88,128,1782140537.86
tenant_A,54,67.55,17.62,13.05,46.51,49.12,2305.39,128,1782140100.862
tenant_A,72,76.97,18.78,12.84,46.32,74.08,2461.43,128,1782140109.956
tenant_A,263,139.21,19.04,13.23,49.16,53.91,2557.34,128,1782140201.927
tenant_A,300,71.98,15.64,12.29,44.83,46.37,2058.0,128,1782140217.848
tenant_A,305,68.94,19.62,12.9,48.55,54.58,2560.62,128,1782140220.565
tenant_A,417,72.06,18.27,12.79,47.45,48.05,2392.21,128,1782140284.627
tenant_A,816,106.78,15.13,12.26,44.33,47.22,2028.02,128,1782140479.397
tenant_A,877,108.09,16.25,12.47,45.67,48.21,2171.88,128,1782140507.006
tenant_A,932,115.88,18.75,13.1,53.01,78.64,2496.81,128,1782140534.215
tenant_A,949,73.58,17.46,12.38,46.47,75.33,2290.85,128,1782140541.952
tenant_A,294,103.2,14.98,12.35,44.73,45.71,2005.49,128,1782140215.201
tenant_A,313,74.43,17.26,12.58,45.87,76.44,2266.78,128,1782140225.064
tenant_A,541,120.58,17.37,12.45,47.5,49.12,2326.1,128,1782140341.173
tenant_A,604,80.42,14.75,12.34,44.08,48.04,1954.29,128,1782140367.511
tenant_A,724,68.19,15.65,12.26,44.38,47.45,2056.16,128,1782140435.758
tenant_A,820,72.44,23.19,13.77,51.52,81.23,3017.14,128,1782140482.315
tenant_A,852,86.62,19.06,13.42,49.87,55.16,2507.01,128,1782140491.827
tenant_A,890,85.45,15.64,12.53,45.24,47.55,2072.01,128,1782140512.826
tenant_A,119,70.34,17.02,13.05,47.59,49.87,2232.35,128,1782140130.252
