tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenantA,0,41.53,116.61,115.7,14967.17,256,128,1782247353.198
tenantB,1,189.08,116.05,115.15,15043.81,4096,128,1782247353.261
tenantA,2,143.92,117.2,116.29,15145.46,256,128,1782247353.359
tenantA,3,67.91,117.2,116.29,15069.47,256,128,1782247353.435
tenantA,4,190.49,117.2,116.29,15192.07,256,128,1782247353.313
tenantA,5,105.63,117.2,116.29,15107.52,256,128,1782247353.397
tenantA,6,59.92,117.29,116.38,15073.51,256,128,1782247353.459
tenantA,7,40.34,117.65,116.74,15099.46,256,128,1782247353.517
tenantB,8,210.63,118.35,117.43,15359.53,4096,128,1782247353.704
tenantB,9,455.8,115.82,114.92,15280.53,4096,128,1782247353.81
tenantA,10,515.26,115.82,114.92,15340.18,256,128,1782247353.75
tenantB,11,539.06,115.82,114.92,15364.04,4096,128,1782247353.727
tenantB,12,782.08,114.4,113.52,15425.87,4096,128,1782247353.861
tenantA,13,809.75,114.41,113.52,15453.74,256,128,1782247353.834
tenantB,14,685.13,117.37,116.46,15708.44,4096,128,1782247353.973
tenantA,15,610.81,117.37,116.46,15634.31,256,128,1782247354.047
tenantA,16,480.23,117.37,116.46,15503.81,256,128,1782247354.178
tenantB,17,512.05,116.29,115.39,15397.77,4096,128,1782247354.48
tenantB,18,374.34,116.3,115.39,15260.11,4096,128,1782247354.618
tenantA,19,390.87,119.56,118.63,15694.06,256,128,1782247354.795
tenantB,20,324.37,119.56,118.63,15627.63,4096,128,1782247354.862
tenantA,21,474.95,118.4,117.49,15630.78,256,128,1782247355.1
tenantB,22,466.93,118.41,117.49,15622.77,4096,128,1782247355.108
tenantA,23,427.78,118.41,117.49,15583.84,256,128,1782247355.147
tenantA,24,521.43,115.82,114.92,15345.76,256,128,1782247355.413
tenantA,25,599.84,115.82,114.92,15424.35,256,128,1782247355.335
tenantB,26,532.09,115.82,114.92,15356.81,4096,128,1782247355.402
tenantB,27,776.17,115.82,114.92,15601.19,4096,128,1782247355.158
tenantB,28,999.41,113.09,112.21,15474.95,4096,128,1782247355.479
tenantB,29,915.28,113.09,112.21,15390.89,4096,128,1782247355.564
tenantA,30,817.11,115.92,115.02,15654.28,256,128,1782247355.674
tenantA,31,765.62,115.92,115.02,15602.84,256,128,1782247355.726
tenantA,32,866.62,115.92,115.02,15704.26,256,128,1782247355.625
tenantB,33,737.88,115.92,115.02,15575.56,4096,128,1782247355.753
tenantB,34,1077.59,116.02,115.12,15928.32,4096,128,1782247355.779
tenantB,35,1085.2,116.03,115.13,15936.58,4096,128,1782247355.771
tenantB,36,1779.75,112.07,111.21,16125.22,4096,128,1782247355.801
tenantA,37,1761.85,112.07,111.21,16107.33,256,128,1782247355.819
tenantB,38,1706.5,112.07,111.21,16052.08,4096,128,1782247355.874
tenantA,39,1520.51,114.89,114.0,16226.56,256,128,1782247356.074
tenantA,40,1323.65,114.89,114.0,16030.15,256,128,1782247356.271
tenantA,41,1238.84,114.89,114.0,15945.39,256,128,1782247356.356
tenantB,42,1657.35,114.89,114.0,16363.89,4096,128,1782247355.938
tenantB,43,1147.61,114.89,114.0,15854.15,4096,128,1782247356.447
tenantA,44,1516.39,112.29,111.42,15889.54,256,128,1782247356.793
tenantB,45,1537.81,112.29,111.42,15911.28,4096,128,1782247356.772
tenantB,46,1626.76,112.29,111.42,16000.52,4096,128,1782247356.683
tenantB,47,1523.12,115.11,114.22,16257.83,4096,128,1782247356.8
tenantA,48,1460.58,115.12,114.22,16195.55,256,128,1782247356.863
tenantA,49,959.3,115.12,114.22,15694.26,256,128,1782247357.364
tenantA,50,931.0,115.12,114.22,15665.92,256,128,1782247357.393
tenantB,51,1323.59,115.12,114.23,16059.05,4096,128,1782247357.0
tenantA,52,978.03,115.12,114.23,15713.44,256,128,1782247357.346
tenantA,53,1244.11,115.12,114.23,15979.49,256,128,1782247357.08
tenantA,54,1411.14,112.78,111.9,15846.75,256,128,1782247357.582
tenantB,55,1524.68,112.78,111.9,15960.29,4096,128,1782247357.468
tenantB,56,1407.61,112.78,111.91,15843.51,4096,128,1782247357.585
tenantA,57,1366.66,112.78,111.91,15802.55,256,128,1782247357.626
tenantA,58,991.66,115.65,114.76,15795.41,256,128,1782247358.016
tenantA,59,966.39,115.65,114.76,15769.9,256,128,1782247358.042
tenantA,60,1057.31,115.66,114.76,15861.4,256,128,1782247357.95
tenantA,61,788.33,115.66,114.76,15592.47,256,128,1782247358.219
tenantB,62,1190.7,115.66,114.76,15994.97,4096,128,1782247357.817
tenantA,63,1050.2,115.66,114.76,15854.5,256,128,1782247357.957
tenantB,64,1020.95,115.66,114.76,15825.27,4096,128,1782247357.987
tenantB,65,897.4,118.76,117.84,16099.0,4096,128,1782247358.461
tenantB,66,687.77,118.76,117.84,15889.5,4096,128,1782247358.671
tenantA,67,653.66,118.76,117.84,15855.41,256,128,1782247358.705
tenantA,68,1376.13,113.08,112.21,15850.85,256,128,1782247358.726
tenantB,69,1363.06,113.09,112.21,15838.46,4096,128,1782247358.738
tenantB,70,1278.88,113.09,112.21,15754.23,4096,128,1782247358.823
tenantA,71,979.49,115.79,114.89,15799.98,256,128,1782247359.138
tenantB,72,1274.1,115.79,114.89,16095.15,4096,128,1782247358.843
tenantB,73,1004.23,115.79,114.89,15825.19,4096,128,1782247359.113
tenantB,74,1465.79,113.0,112.13,15929.98,4096,128,1782247359.384
tenantA,75,1638.25,113.0,112.13,16102.41,256,128,1782247359.212
tenantB,76,1557.97,113.0,112.13,16022.11,4096,128,1782247359.292
tenantA,77,1299.38,115.86,114.96,16129.01,256,128,1782247359.564
tenantB,78,1350.28,115.86,114.96,16180.1,4096,128,1782247359.514
tenantA,79,1426.01,115.86,114.96,16255.85,256,128,1782247359.438
tenantB,80,1821.42,113.08,112.21,16296.26,4096,128,1782247359.769
tenantA,81,1752.17,113.09,112.21,16227.11,256,128,1782247359.838
tenantB,82,1989.4,113.09,112.21,16464.53,4096,128,1782247359.601
tenantA,83,1965.91,113.09,112.21,16441.03,256,128,1782247359.624
tenantA,84,1520.21,115.91,115.01,16356.57,256,128,1782247360.086
tenantA,85,1555.49,115.91,115.01,16391.86,256,128,1782247360.051
tenantB,86,1691.51,115.91,115.01,16527.94,4096,128,1782247359.915
tenantB,87,1576.06,115.91,115.01,16412.49,4096,128,1782247360.03
tenantA,88,1538.69,115.91,115.01,16375.12,256,128,1782247360.067
tenantA,89,2080.31,113.17,112.29,16565.81,256,128,1782247360.254
tenantA,90,2027.87,113.17,112.29,16513.41,256,128,1782247360.306
tenantB,91,1977.98,113.17,112.29,16463.64,4096,128,1782247360.356
tenantB,92,2229.23,113.17,112.29,16714.87,4096,128,1782247360.105
tenantB,93,1807.07,115.96,115.06,16649.35,4096,128,1782247360.545
tenantA,94,1724.1,115.96,115.06,16566.48,256,128,1782247360.628
tenantA,95,1838.77,115.96,115.06,16681.37,256,128,1782247360.513
tenantB,96,1912.88,115.96,115.06,16755.5,4096,128,1782247360.439
tenantB,97,2299.34,113.2,112.33,16789.39,4096,128,1782247360.781
tenantB,98,2227.37,113.2,112.33,16717.5,4096,128,1782247360.853
tenantA,99,2108.82,113.2,112.33,16599.02,256,128,1782247360.972
tenantA,100,2060.45,113.21,112.33,16550.71,256,128,1782247361.021
tenantA,101,1787.16,116.02,115.12,16637.37,256,128,1782247361.309
tenantB,102,1660.54,116.02,115.12,16510.72,4096,128,1782247361.436
tenantA,103,1804.79,116.02,115.12,16654.99,256,128,1782247361.292
tenantB,104,1999.14,116.02,115.12,16849.32,4096,128,1782247361.098
tenantA,105,1982.66,116.02,115.12,16832.91,256,128,1782247361.114
tenantB,106,1830.93,116.12,115.22,16693.8,4096,128,1782247361.626
tenantB,107,1909.52,116.12,115.22,16772.62,4096,128,1782247361.548
tenantA,108,2487.0,113.23,112.35,16980.39,256,128,1782247361.718
tenantB,109,2542.99,113.23,112.35,17036.4,4096,128,1782247361.662
tenantB,110,2501.63,113.23,112.35,16995.0,4096,128,1782247361.704
tenantB,111,2309.58,116.04,115.14,17163.09,4096,128,1782247361.91
tenantB,112,2283.19,116.04,115.14,17136.74,4096,128,1782247361.936
tenantA,113,2546.85,116.14,115.24,17412.85,256,128,1782247362.035
tenantB,114,2343.46,116.14,115.24,17209.51,4096,128,1782247362.239
tenantB,115,2557.08,116.14,115.24,17423.21,4096,128,1782247362.025
tenantB,116,3009.9,113.21,112.33,17500.59,4096,128,1782247362.323
tenantB,117,3029.14,113.21,112.33,17519.79,4096,128,1782247362.304
tenantB,118,2960.71,116.05,115.15,17815.29,4096,128,1782247362.388
tenantA,119,2779.97,116.05,115.15,17634.56,256,128,1782247362.569
tenantB,120,2988.48,116.05,115.15,17843.11,4096,128,1782247362.36
tenantA,121,2872.36,116.05,115.15,17727.07,256,128,1782247362.477
tenantA,122,2469.72,113.16,112.29,16954.55,256,128,1782247363.621
tenantA,123,2313.47,113.16,112.29,16798.33,256,128,1782247363.777
tenantB,124,3363.12,113.16,112.29,17847.93,4096,128,1782247362.728
tenantB,125,3251.8,113.16,112.29,17736.6,4096,128,1782247362.839
tenantA,126,2527.59,113.16,112.29,17012.39,256,128,1782247363.563
tenantB,127,2321.66,115.99,115.09,17167.98,4096,128,1782247363.786
tenantB,128,2301.59,115.99,115.09,17147.85,4096,128,1782247363.806
tenantB,129,2571.7,126.76,125.77,18796.46,4096,128,1782247363.841
tenantA,130,2438.51,128.76,127.76,18919.37,256,128,1782247363.974
tenantA,131,2407.2,129.31,128.31,18959.26,256,128,1782247364.005
tenantA,132,2303.85,130.03,129.02,18947.33,256,128,1782247364.109
tenantB,133,2298.46,141.52,140.42,20413.12,4096,128,1782247364.114
tenantA,134,5484.35,119.7,118.77,20806.09,256,128,1782247364.197
tenantA,135,5457.7,119.7,118.77,20779.36,256,128,1782247364.224
tenantB,136,5540.8,119.7,118.77,20862.47,4096,128,1782247364.141
tenantB,137,5454.46,118.38,117.47,20607.72,4096,128,1782247364.424
tenantB,138,5098.92,118.38,117.47,20252.11,4096,128,1782247364.779
tenantB,139,5079.06,117.93,117.02,20174.24,4096,128,1782247365.055
tenantA,140,4965.63,117.93,117.02,20060.79,256,128,1782247365.169
tenantA,141,4861.18,117.93,117.02,19956.39,256,128,1782247365.273
tenantA,142,4634.63,117.93,117.02,19729.83,256,128,1782247365.5
tenantA,143,4948.63,117.93,117.02,20043.82,256,128,1782247365.186
tenantA,144,4936.52,117.93,117.02,20031.7,256,128,1782247365.198
tenantB,145,4927.94,118.01,117.1,20033.36,4096,128,1782247365.562
tenantB,146,4803.09,118.01,117.1,19908.53,4096,128,1782247365.687
tenantB,147,4998.98,120.96,120.02,20481.25,4096,128,1782247365.732
tenantA,148,4954.87,120.96,120.02,20437.17,256,128,1782247365.776
tenantA,149,4919.84,120.95,120.01,20401.72,256,128,1782247365.812
tenantB,150,5107.81,121.34,120.4,20639.06,4096,128,1782247365.847
tenantB,151,5444.3,118.63,117.71,20628.6,4096,128,1782247365.884
tenantB,152,5481.7,118.63,117.71,20665.85,4096,128,1782247365.847
tenantA,153,5789.19,117.24,116.33,20795.34,256,128,1782247365.918
tenantA,154,5768.76,117.24,116.33,20774.94,256,128,1782247365.939
tenantB,155,5520.27,117.24,116.33,20526.5,4096,128,1782247366.187
tenantA,156,5532.84,117.24,116.33,20539.02,256,128,1782247366.175
tenantA,157,5625.58,118.43,117.51,20784.24,256,128,1782247366.301
tenantB,158,5517.99,118.43,117.51,20676.67,4096,128,1782247366.408
tenantB,159,5669.43,118.43,117.51,20828.05,4096,128,1782247366.257
tenantA,160,5643.29,117.31,116.4,20658.91,256,128,1782247366.658
tenantB,161,5800.61,117.31,116.4,20816.35,4096,128,1782247366.501
tenantB,162,5694.6,117.28,116.37,20706.3,4096,128,1782247366.988
tenantA,163,5649.61,117.28,116.37,20661.29,256,128,1782247367.033
tenantB,164,5732.04,117.28,116.37,20743.69,4096,128,1782247366.951
tenantB,165,5959.36,116.04,115.14,20811.96,4096,128,1782247367.099
tenantB,166,5854.94,116.04,115.14,20707.48,4096,128,1782247367.204
tenantB,167,5742.22,116.04,115.14,20594.71,4096,128,1782247367.317
tenantA,168,5393.29,116.04,115.14,20245.94,256,128,1782247368.035
tenantA,169,5356.98,116.04,115.14,20209.71,256,128,1782247368.071
tenantA,170,5547.41,116.04,115.14,20400.14,256,128,1782247367.881
tenantA,171,5984.19,116.04,115.14,20836.89,256,128,1782247367.445
tenantB,172,5911.06,116.04,115.14,20763.79,4096,128,1782247367.518
tenantA,173,5282.45,116.04,115.14,20135.17,256,128,1782247368.146
tenantA,174,5141.05,116.04,115.14,19993.8,256,128,1782247368.288
tenantA,175,5224.39,116.04,115.14,20077.79,256,128,1782247368.204
tenantB,176,5466.11,115.98,115.08,20311.82,4096,128,1782247368.345
tenantB,177,5484.15,115.98,115.08,20329.8,4096,128,1782247368.327
tenantB,178,6197.77,113.06,112.18,20669.64,4096,128,1782247368.362
tenantB,179,6177.53,113.06,112.18,20649.19,4096,128,1782247368.383
tenantB,180,5992.99,115.86,114.96,20823.25,4096,128,1782247368.583
tenantA,181,6044.36,115.86,114.96,20874.63,256,128,1782247368.532
tenantA,182,5905.57,115.86,114.96,20735.85,256,128,1782247368.671
tenantA,183,5909.81,115.86,114.96,20740.2,256,128,1782247368.667
tenantA,184,5961.14,115.86,114.96,20791.49,256,128,1782247368.616
tenantB,185,6082.86,115.86,114.96,20913.19,4096,128,1782247368.494
tenantA,186,6037.77,115.86,114.96,20868.13,256,128,1782247368.539
tenantA,187,6175.93,115.99,115.09,21022.16,256,128,1782247368.762
tenantB,188,6177.43,115.99,115.09,21023.7,4096,128,1782247368.76
tenantB,189,6031.27,115.99,115.09,20877.6,4096,128,1782247368.907
tenantA,190,5986.91,116.0,115.1,20834.31,256,128,1782247369.327
tenantB,191,6273.77,116.0,115.1,21121.2,4096,128,1782247369.04
