request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,270,84348,1782247353197629,1782247353239159,1782247368164803,130,ok,,length,e25b1155-7733-4f14-b55c-a1d87d7e8a3f
1,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3927,147617,1782247353261001,1782247353450078,1782247368304809,130,ok,,length,67230927-f6a1-4dbc-b047-778a03269b34
3,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,251,246121,1782247353359118,1782247353503034,1782247368504574,130,ok,,length,8b06bd58-46ea-4a6b-8c46-a09ae24d55e3
5,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,236,322477,1782247353435172,1782247353503080,1782247368504640,130,ok,,length,1f6cb614-e5b1-4807-99d3-92c97ccb2717
2,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,253,199362,1782247353312593,1782247353503086,1782247368504666,130,ok,,length,067e6a37-b4f4-419c-9c62-68b88598b6a0
4,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,284029,1782247353397460,1782247353503093,1782247368504980,130,ok,,length,519dfcde-56ed-4714-bf03-6aa6d02eeab8
6,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,261,346060,1782247353459295,1782247353519213,1782247368532810,130,ok,,length,24f2729d-de78-462c-9361-9722ac06010a
7,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,243,404251,1782247353517311,1782247353557646,1782247368616771,130,ok,,length,fbb9d8b7-acb5-4888-b2b0-fbb6ea916227
8,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3886,591397,1782247353704111,1782247353914741,1782247369063644,130,ok,,length,aed7ba88-01b4-4134-81c3-bc90c0190e6e
11,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3919,696917,1782247353809893,1782247354265690,1782247369090426,130,ok,,length,6182c622-5f83-497f-8a8a-a33ae6be32bd
10,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,637739,1782247353750498,1782247354265755,1782247369090674,130,ok,,length,5ab854ee-e2d0-4346-96ad-711d3520fba2
9,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3936,613999,1782247353726694,1782247354265757,1782247369090735,130,ok,,length,cb5e5c1a-408b-4677-a321-7073fa8af5c9
13,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3930,748654,1782247353861377,1782247354643456,1782247369287244,130,ok,,length,39fcca98-ef57-48f9-89f7-b6ad3a55b2c0
12,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,720506,1782247353833692,1782247354643447,1782247369287436,130,ok,,length,c790cb7c-d5de-48ac-9451-340f73bb792d
14,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3928,859692,1782247353973017,1782247354658151,1782247369681458,130,ok,,length,d582c6d0-2ce9-4e90-a866-cb169fe67a1d
15,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,934151,1782247354047309,1782247354658116,1782247369681616,130,ok,,length,1fa90436-3e55-486f-8784-726ce63f2e67
16,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,262,1064548,1782247354177872,1782247354658101,1782247369681677,130,ok,,length,17609b05-b77c-412f-91d1-5bd107649141
17,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3879,1367298,1782247354480461,1782247354992512,1782247369878233,130,ok,,length,73f1418a-d030-4822-80c0-ccfb7e062fcf
18,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3951,1505162,1782247354618197,1782247354992534,1782247369878307,130,ok,,length,6eb43a75-805f-4eae-81cf-9441b93a47da
19,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,239,1682216,1782247354795410,1782247355186281,1782247370489474,130,ok,,length,4eecdb8d-4baf-489d-b7b6-45f1fd3d020e
20,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3903,1749342,1782247354861888,1782247355186257,1782247370489520,130,ok,,length,4180137f-9bab-4ec6-9022-30a8db13582b
21,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,252,1987021,1782247355100349,1782247355575303,1782247370731133,130,ok,,length,7f639212-5cb3-4dda-9bf1-bb91a4ff88f5
22,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3890,1995542,1782247355108399,1782247355575331,1782247370731171,130,ok,,length,1a22d370-f23b-4593-8086-99158571af6b
23,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,246,2033983,1782247355147429,1782247355575211,1782247370731269,130,ok,,length,87d4955f-81fa-4b9d-9aa6-8d2641f64440
27,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,258,2300361,1782247355413017,1782247355934445,1782247370758777,130,ok,,length,05ebb4b8-9d07-4e59-91d6-e29d76191874
25,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,263,2221678,1782247355334622,1782247355934461,1782247370758971,130,ok,,length,aea7a1a7-0ae5-4412-acd2-05acfb54cf07
26,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3917,2289189,1782247355402240,1782247355934330,1782247370759047,130,ok,,length,2b91eed0-aaab-4ea7-9fa5-eb879d42600c
