request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,270,168696,1782246578012689,1782246578055190,1782246580789767,130,ok,,length,c3bfdd7f-e674-4297-acd1-54312f10b00e
1,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3927,295234,1782246578138975,1782246578333158,1782246581096884,130,ok,,length,d9eff036-ec14-4abc-89c3-9a3a6587df31
2,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,253,398725,1782246578242304,1782246578358321,1782246581123135,130,ok,,length,b6518ba9-bd4a-4000-9434-1c8efda4c27e
3,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,251,492244,1782246578336359,1782246578372714,1782246581136177,130,ok,,length,7b4512fc-8a37-4982-a329-4606979bffcb
4,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,568060,1782246578411965,1782246578446235,1782246581214809,130,ok,,length,0b420e3c-0bd9-497a-bf4e-eff271726ae8
5,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,236,644957,1782246578488575,1782246578531012,1782246581309147,130,ok,,length,acd70987-3cb8-4813-a824-2c3a0fd93460
6,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,261,692123,1782246578536248,1782246578569701,1782246581348699,130,ok,,length,4298a4cf-2c54-4bc4-9fcf-e730bd46d438
7,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,243,808506,1782246578651658,1782246578689693,1782246581631317,130,ok,,length,32f15d76-9f8f-46f5-b7a8-502edf024755
8,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3886,1182795,1782246579026764,1782246579233685,1782246582399974,130,ok,,length,bee7b861-79c4-49d6-9de4-a286b5119aec
9,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3936,1227999,1782246579071523,1782246579404444,1782246582413280,130,ok,,length,4852c583-bb44-4526-b701-70b6e493fe5e
10,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,1275482,1782246579119112,1782246579404420,1782246582413355,130,ok,,length,31b784be-d82f-45bb-be7c-4f5ad948a4f5
13,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3930,1497310,1782246579340909,1782246579760046,1782246582440624,130,ok,,length,18fd73d8-f2cb-4e5f-9d12-63dfeb305371
11,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3919,1393836,1782246579237934,1782246579760349,1782246582440723,130,ok,,length,5f136a1b-2d47-4e97-9a47-1ec23a25e2d0
12,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,1441017,1782246579284417,1782246579760015,1782246582440734,130,ok,,length,ca2b4fa5-ee39-492c-b186-eb0133af9946
