request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,506090,1782183938210545,1782183938283329,1782183939863230,130,ok,,length,75842fad-5a94-45bf-a5b1-a5df68bad65f
1,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,786326,1782183938491284,1782183938550722,1782183940106916,130,ok,,length,b0f3e4d1-852f-4539-9f2f-200f3e9cb6c3
2,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,885704,1782183938590581,1782183938659447,1782183940186904,130,ok,,length,6cf753df-3dac-4750-ab89-d8975498c31b
3,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,1002478,1782183938707224,1782183938770288,1782183940265875,130,ok,,length,b9009e65-a871-481b-8699-60a50720881a
4,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,2056155,1782183939761076,1782183939827635,1782183941271348,130,ok,,length,280160fd-3f3e-429c-b14f-e1777a219cc1
5,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,3643043,1782183941347684,1782183941397788,1782183942927103,130,ok,,length,1c7c292d-b360-4c0c-962a-d32ea934114b
6,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,4549953,1782183942254732,1782183942319989,1782183943833942,130,ok,,length,7bbe0104-bc27-42bd-b75b-7a92e66e9068
7,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,4850747,1782183942555469,1782183942620315,1782183944104570,130,ok,,length,ac069b07-c7d1-4591-9a96-45535f4def75
8,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,5067994,1782183942772305,1782183942833550,1782183944285407,130,ok,,length,5c6e64df-a33b-422c-9a09-cde0b6e49e46
9,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,7651408,1782183945356697,1782183945410885,1782183947101919,130,ok,,length,39278420-ea31-41d9-aed3-800693be2683
10,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,7862316,1782183945567577,1782183945631570,1782183947331625,130,ok,,length,0ec8b4aa-b7f0-474e-8023-a1aa83b235c9
11,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,7898902,1782183945603449,1782183945686308,1782183947355129,130,ok,,length,4ae9f918-7ef7-4d85-b3cf-463d56ea1d06
12,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,7951590,1782183945656751,1782183945740286,1782183947379120,130,ok,,length,ce8b8bd8-9eef-4397-b892-fbf62839ead5
13,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,8602183,1782183946307003,1782183946372018,1782183947986784,130,ok,,length,32a932f2-e097-4219-a270-fff186c29845
14,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,8634676,1782183946339882,1782183946426756,1782183948009518,130,ok,,length,e2c4dd4a-d684-4d3e-af01-f92e6e5719a2
15,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,9038209,1782183946743341,1782183946808257,1782183948354090,130,ok,,length,2724883d-2c98-48b1-bb2b-97875fa348d9
16,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,9186351,1782183946891481,1782183946958370,1782183948466856,130,ok,,length,48899c7a-7ceb-49d5-ad20-b770f313970b
17,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,9563003,1782183947267897,1782183947331632,1782183948858469,130,ok,,length,e560a0c9-f48c-4ed8-abdf-dd81c5b758c9
18,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1007,10828457,1782183948533322,1782183948597782,1782183950177858,130,ok,,length,079f5eee-faa4-4f5e-9eaa-e8549c385512
19,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,10890383,1782183948594652,1782183948662223,1782183950212668,130,ok,,length,7b86ceb4-698c-4210-8db4-3adc033e4f6e
20,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1008,12096107,1782183949800423,1782183949914656,1782183951543625,130,ok,,length,2970e833-b1d5-45c0-b729-6d97144e1c04
21,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,990,12096775,1782183949801496,1782183949914673,1782183951543678,130,ok,,length,5133366c-748a-4cde-8345-eb73b9c1c583
