tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,1712,91906.56,116.09,32.7,364.32,367.63,106650.33,128,1782138204.514
tenant_A,770,39603.49,117.15,32.51,362.95,366.48,54481.84,128,1782137961.289
tenant_A,832,43469.24,118.67,32.19,363.49,366.78,58540.38,128,1782137975.673
tenant_A,118,3011.3,120.84,76.03,336.51,364.33,18357.9,128,1782137798.011
tenant_A,605,33491.3,117.77,32.9,363.48,370.47,48448.23,128,1782137917.231
tenant_A,296,9970.86,120.31,68.9,358.21,364.4,25250.48,128,1782137840.744
tenant_A,465,22982.32,118.57,34.25,362.83,367.2,38041.11,128,1782137887.677
tenant_A,1100,54619.72,119.77,32.93,363.74,366.96,69830.53,128,1782138046.937
tenant_A,1567,87394.0,115.88,32.69,363.2,367.02,102110.3,128,1782138169.334
tenant_A,1659,90356.59,116.89,32.24,363.17,365.38,105202.15,128,1782138190.497
tenant_A,1957,108771.25,116.8,32.06,362.5,365.74,123605.27,128,1782138263.767
tenant_A,1043,53609.03,117.16,32.48,363.97,365.5,68487.94,128,1782138027.825
tenant_A,347,15955.08,119.83,43.08,362.63,366.29,31173.48,128,1782137855.013
tenant_A,635,31493.43,120.76,32.63,363.95,370.14,46829.87,128,1782137928.653
tenant_A,1629,89919.91,116.89,32.23,364.38,365.12,104765.25,128,1782138184.789
tenant_A,1663,90207.5,116.86,32.2,363.25,365.24,105049.34,128,1782138191.73
tenant_A,2001,111826.33,116.03,32.26,362.71,363.65,126561.63,128,1782138275.193
tenant_A,273,10663.79,119.96,68.81,337.29,363.34,25898.17,128,1782137836.304
tenant_A,934,48221.63,116.73,32.21,364.27,368.0,63046.47,128,1782138000.798
tenant_A,1034,53614.95,117.1,32.54,363.78,366.61,68486.9,128,1782138025.647
tenant_A,314,12350.74,119.38,33.83,360.99,364.56,27512.61,128,1782137846.184
tenant_A,508,26145.83,121.46,33.46,362.24,366.71,41571.4,128,1782137896.114
tenant_A,1184,61927.38,116.74,32.58,362.71,367.04,76753.66,128,1782138069.191
tenant_A,1568,87346.16,115.87,32.55,363.1,366.98,102062.16,128,1782138169.381
tenant_A,1849,101164.72,116.93,32.15,363.42,365.47,116015.44,128,1782138237.465
tenant_A,412,20816.93,119.58,32.79,362.63,365.87,36003.29,128,1782137874.29
tenant_A,782,39719.56,119.33,32.48,362.97,364.69,54874.32,128,1782137965.283
tenant_A,830,43172.45,118.66,32.18,363.14,366.84,58241.84,128,1782137975.25
tenant_A,41,335.31,119.28,78.06,295.12,374.65,15483.73,128,1782137780.444
tenant_A,627,31611.35,120.76,32.57,364.06,370.01,46947.9,128,1782137927.811
tenant_A,1715,92040.13,116.09,32.79,364.81,368.03,106784.13,128,1782138205.828
tenant_A,1959,108618.51,116.81,32.12,362.62,365.48,123452.81,128,1782138263.921
tenant_A,462,22744.25,121.31,34.04,363.19,367.48,38151.05,128,1782137887.191
tenant_A,807,39275.83,119.58,32.46,363.46,366.4,54462.56,128,1782137971.489
tenant_A,933,48475.87,116.73,32.01,363.97,367.78,63300.47,128,1782138000.543
tenant_A,1789,97325.73,118.86,32.75,364.25,400.07,112421.27,128,1782138222.557
tenant_A,714,37726.22,118.21,32.62,365.33,373.49,52738.82,128,1782137947.077
tenant_A,1064,52605.98,119.93,32.25,364.03,366.37,67837.37,128,1782138035.16
tenant_A,1494,80720.51,115.84,32.34,364.5,388.48,95431.71,128,1782138151.17
tenant_A,447,22706.16,119.93,36.54,362.87,367.5,37937.9,128,1782137884.655
tenant_A,353,16116.74,118.65,43.13,362.65,366.92,31184.71,128,1782137856.199
tenant_A,603,33549.74,120.49,32.91,363.82,374.81,48851.45,128,1782137916.796
tenant_A,955,47770.41,119.99,32.09,363.71,366.96,63009.38,128,1782138006.391
tenant_A,1284,67381.76,115.77,32.26,363.68,366.03,82084.73,128,1782138095.992
tenant_A,1563,87163.19,115.8,32.79,363.03,365.68,101869.36,128,1782138168.841
tenant_A,1573,87530.58,115.9,32.66,363.49,367.67,102249.75,128,1782138171.366
tenant_A,1717,92110.5,116.09,32.7,364.28,367.81,106854.49,128,1782138206.117
tenant_A,189,7023.69,123.14,74.63,352.67,367.63,22662.51,128,1782137814.988
tenant_A,408,20625.79,121.15,32.94,362.77,366.19,36011.62,128,1782137873.76
tenant_A,460,22849.14,121.31,34.38,363.2,367.44,38255.87,128,1782137887.086
tenant_A,1574,87504.63,115.9,32.66,363.4,367.69,102224.16,128,1782138171.393
tenant_A,1716,91957.95,116.09,32.79,364.83,368.07,106701.97,128,1782138205.911
tenant_A,1843,101119.96,116.92,32.34,363.38,365.24,115968.68,128,1782138236.062
tenant_A,42,478.68,118.98,78.22,293.99,374.69,15589.07,128,1782137780.594
tenant_A,567,30231.46,122.18,33.25,363.93,366.91,45748.51,128,1782137909.756
tenant_A,1012,50745.18,118.82,32.38,364.39,366.68,65834.7,128,1782138020.112
tenant_A,1311,66947.3,116.57,32.4,363.65,365.56,81751.69,128,1782138101.034
tenant_A,43,452.38,118.98,78.02,294.13,374.69,15562.89,128,1782137780.621
tenant_A,602,30522.93,135.52,33.41,364.04,417.02,47733.61,128,1782137916.481
tenant_A,769,39682.08,117.11,32.6,363.71,366.4,54554.64,128,1782137960.495
tenant_A,1061,52792.23,119.97,32.18,363.87,367.88,68028.92,128,1782138034.246
tenant_A,1189,61717.88,116.74,32.56,362.71,366.83,76543.33,128,1782138069.763
tenant_A,1316,66502.72,116.56,32.35,364.16,365.98,81305.29,128,1782138102.927
tenant_A,574,30514.96,121.47,32.86,364.29,368.83,45941.76,128,1782137910.427
tenant_A,1492,80540.94,115.82,32.37,363.99,388.75,95250.17,128,1782138150.627
tenant_A,1986,108346.75,134.2,32.26,362.94,390.74,125390.38,128,1782138271.064
tenant_A,813,42711.47,116.68,32.24,363.4,366.77,57529.24,128,1782137972.702
tenant_A,1033,53841.68,117.1,32.51,363.48,366.68,68713.63,128,1782138025.422
tenant_A,2155,120333.0,116.91,32.08,363.13,365.41,135180.0,128,1782138316.428
tenant_A,46,560.25,120.21,78.08,301.54,374.7,15826.71,128,1782137781.084
tenant_A,206,6790.6,122.67,74.15,358.52,364.68,22369.9,128,1782137822.678
tenant_A,700,34476.26,120.09,33.49,365.08,368.65,49727.38,128,1782137942.821
tenant_A,719,37704.02,120.49,32.55,365.06,373.46,53005.92,128,1782137948.289
tenant_A,771,39559.18,117.15,32.7,363.61,366.86,54437.16,128,1782137961.334
tenant_A,868,47004.89,118.79,32.52,364.03,366.83,62090.65,128,1782137983.957
tenant_A,1851,100994.15,116.94,32.16,363.4,365.51,115845.03,128,1782138237.635
tenant_A,918,44958.32,119.46,32.41,363.75,366.4,60130.23,128,1782137997.286
tenant_A,1665,90150.86,140.67,32.76,363.22,365.61,108016.13,128,1782138192.882
tenant_A,1721,91835.83,116.08,32.69,364.74,367.92,106577.93,128,1782138207.119
tenant_A,1927,105060.58,115.86,32.07,363.54,368.61,119775.13,128,1782138256.014
tenant_A,437,23097.13,119.45,34.29,362.48,367.31,38267.34,128,1782137882.31
tenant_A,1058,52708.32,119.91,32.18,363.58,366.4,67937.3,128,1782138032.523
tenant_A,1246,64396.77,120.08,32.48,363.76,367.63,79646.34,128,1782138086.157
tenant_A,1394,73234.47,116.05,32.47,363.25,366.35,87973.03,128,1782138123.69
tenant_A,572,30773.09,121.47,33.04,364.3,368.42,46199.92,128,1782137910.168
tenant_A,583,30658.33,119.38,33.06,364.57,370.09,45819.2,128,1782137912.149
tenant_A,597,30348.41,119.41,33.34,363.84,370.45,45513.9,128,1782137915.353
tenant_A,939,48111.72,116.77,32.21,364.39,367.88,62941.86,128,1782138002.352
tenant_A,1183,61704.07,116.75,32.63,363.1,366.8,76531.92,128,1782138069.056
tenant_A,1136,57149.16,117.41,32.47,364.97,366.88,72059.93,128,1782138057.972
tenant_A,1576,87260.19,115.89,32.69,363.55,367.49,101978.19,128,1782138172.001
tenant_A,1724,91994.97,143.8,32.64,365.83,510.36,110257.33,128,1782138207.32
tenant_A,1044,53578.24,117.16,32.54,364.25,366.15,68457.86,128,1782138027.856
tenant_A,1261,63728.62,119.99,32.38,363.11,367.01,78967.97,128,1782138090.815
tenant_A,1324,69667.86,119.87,32.38,364.51,366.87,84891.36,128,1782138105.516
tenant_A,312,12049.68,120.76,33.94,362.13,364.51,27386.03,128,1782137845.379
tenant_A,461,22801.87,121.31,34.25,363.2,367.14,38208.72,128,1782137887.132
tenant_A,874,46419.74,116.55,32.5,363.94,366.45,61221.42,128,1782137986.714
tenant_A,565,30212.43,118.63,33.24,363.86,367.38,45277.97,128,1782137909.504
tenant_A,994,50892.88,116.54,32.39,364.75,366.42,65692.9,128,1782138015.485
tenant_A,1037,53655.23,117.13,32.54,363.88,366.19,68531.19,128,1782138026.331
tenant_A,2120,117286.06,115.82,32.12,362.95,365.28,131994.99,128,1782138306.208
tenant_A,821,42502.48,117.69,32.31,362.91,366.89,57448.52,128,1782137974.595
tenant_A,1256,64278.41,120.07,32.42,363.12,367.76,79526.9,128,1782138089.173
tenant_A,1790,97081.13,118.86,32.76,364.2,400.1,112176.75,128,1782138222.802
tenant_A,781,39591.46,121.96,32.57,363.29,364.64,55080.63,128,1782137965.046
tenant_A,1472,80392.14,115.81,32.5,363.18,388.07,95100.13,128,1782138145.349
tenant_A,1853,101324.66,116.96,32.21,363.64,365.46,116178.71,128,1782138238.026
tenant_A,2223,124479.02,115.99,32.29,363.29,365.4,139209.65,128,1782138335.092
tenant_A,568,30416.95,123.88,33.41,364.29,368.58,46149.73,128,1782137909.87
tenant_A,601,30344.85,130.59,34.26,363.99,374.82,46930.25,128,1782137916.447
tenant_A,808,39268.88,119.58,32.41,363.46,366.58,54455.81,128,1782137971.496
tenant_A,1249,64467.43,120.1,32.47,363.58,367.92,79720.31,128,1782138086.814
tenant_A,1693,92801.26,116.07,32.68,362.97,365.11,107541.79,128,1782138200.013
tenant_A,1720,91853.12,116.08,32.72,364.83,367.76,106595.57,128,1782138207.101
tenant_A,1236,64602.2,120.09,32.32,363.44,366.61,79853.95,128,1782138083.779
tenant_A,1385,74315.13,115.98,32.48,363.35,365.84,89044.75,128,1782138119.365
tenant_A,844,43685.06,118.92,32.12,363.37,366.44,58787.4,128,1782137978.38
tenant_A,866,47176.09,118.79,32.42,363.69,366.11,62262.14,128,1782137983.785
tenant_A,881,46475.09,116.51,32.42,364.0,366.49,61271.48,128,1782137987.381
tenant_A,2158,120437.57,116.89,32.08,363.14,364.04,135282.69,128,1782138317.05
tenant_A,355,16173.15,120.65,43.16,362.43,367.14,31496.14,128,1782137856.919
tenant_A,761,39723.19,117.91,32.52,364.02,366.66,54697.35,128,1782137959.37
tenant_A,882,46440.99,116.51,32.52,364.26,366.71,61237.71,128,1782137987.779
tenant_A,1480,80666.49,115.83,32.54,364.1,388.38,95377.08,128,1782138147.969
tenant_A,2003,112021.07,116.04,32.25,362.82,363.43,126758.09,128,1782138275.356
tenant_A,120,3120.18,120.24,76.04,337.05,364.1,18391.21,128,1782137798.435
tenant_A,571,30523.42,123.57,33.22,364.46,367.13,46216.4,128,1782137910.078
tenant_A,799,39123.59,119.54,32.41,364.06,366.47,54305.05,128,1782137970.197
tenant_A,773,39450.89,119.6,32.77,363.86,366.66,54639.47,128,1782137962.087
tenant_A,1185,61799.13,116.74,32.54,363.01,367.11,76625.44,128,1782138069.319
tenant_A,1623,90217.4,116.89,32.23,364.47,365.09,105062.08,128,1782138183.765
tenant_A,1929,105080.54,115.89,32.15,363.74,368.74,119798.45,128,1782138256.716
tenant_A,45,359.21,119.44,78.04,295.32,374.76,15528.72,128,1782137781.019
tenant_A,1035,53425.1,117.16,32.48,364.25,366.67,68305.0,128,1782138026.196
tenant_A,1155,57802.66,120.34,32.47,363.82,365.64,73085.79,128,1782138062.591
tenant_A,1742,95153.88,117.04,32.29,364.65,369.34,110017.91,128,1782138210.948
tenant_A,1991,112430.97,118.56,32.24,362.46,363.27,127488.44,128,1782138271.692
tenant_A,2166,120554.11,116.99,32.1,363.95,364.45,135411.35,128,1782138319.457
tenant_A,209,7154.37,120.45,73.74,358.67,364.42,22451.61,128,1782137823.217
tenant_A,658,34530.32,119.06,33.49,363.93,368.74,49650.54,128,1782137932.869
tenant_A,909,45472.57,119.5,32.58,363.77,366.46,60648.57,128,1782137995.319
tenant_A,1239,64643.13,120.09,32.51,363.76,367.37,79894.97,128,1782138084.459
tenant_A,1377,74403.38,118.63,32.51,363.47,365.54,89469.83,128,1782138117.1
tenant_A,1648,90469.3,116.86,32.21,363.56,364.9,105310.21,128,1782138187.858
tenant_A,2011,112151.26,116.05,32.25,362.56,364.27,126889.89,128,1782138277.035
tenant_A,839,43570.97,119.56,32.11,363.55,366.22,58755.34,128,1782137977.683
tenant_A,1073,51777.96,138.09,33.06,364.75,368.03,69314.93,128,1782138039.24
tenant_A,1579,87233.37,115.93,32.65,363.32,367.44,101956.48,128,1782138172.747
tenant_A,2004,111989.87,116.04,32.19,362.69,363.53,126726.64,128,1782138275.387
tenant_A,937,48056.27,116.76,32.01,364.07,367.61,62885.41,128,1782138001.681
tenant_A,662,34881.71,119.78,33.48,365.91,368.78,50093.62,128,1782137934.383
tenant_A,471,22985.12,118.63,34.38,363.15,367.88,38051.38,128,1782137888.763
tenant_A,334,13510.92,120.96,35.23,362.16,364.84,28872.98,128,1782137852.135
tenant_A,398,20553.89,122.51,33.14,363.21,366.38,36112.39,128,1782137869.781
tenant_A,1148,58008.27,120.36,32.44,364.53,367.38,73293.42,128,1782138060.935
tenant_A,1975,108450.76,116.79,31.98,362.67,366.42,123283.72,128,1782138268.792
tenant_A,364,16527.88,122.39,46.14,363.58,366.43,32070.87,128,1782137860.565
tenant_A,1178,61454.37,116.69,32.63,362.97,363.59,76274.51,128,1782138068.582
tenant_A,1322,66347.56,144.24,32.41,364.53,367.76,84665.88,128,1782138104.85
tenant_A,1569,87130.02,115.89,32.54,363.35,366.99,101848.52,128,1782138169.959
tenant_A,1681,93891.0,116.02,32.66,362.84,364.46,108625.61,128,1782138196.028
tenant_A,1933,105046.64,115.84,32.05,362.92,365.22,119758.6,128,1782138257.84
tenant_A,335,13447.22,120.95,35.19,362.04,364.69,28808.01,128,1782137852.2
tenant_A,1168,61599.89,117.33,32.54,363.21,366.96,76501.27,128,1782138065.904
tenant_A,410,20753.02,119.58,32.94,362.91,365.7,35939.31,128,1782137873.993
tenant_A,516,26666.03,123.65,33.72,363.09,366.71,42370.02,128,1782137897.832
tenant_A,664,34814.76,120.78,33.49,364.39,368.45,50153.33,128,1782137934.895
tenant_A,1065,52033.05,119.98,32.29,364.1,367.07,67270.09,128,1782138036.089
tenant_A,2005,111773.18,116.04,32.26,362.73,363.63,126510.31,128,1782138275.605
tenant_A,482,22836.51,118.64,34.04,363.06,368.48,37903.5,128,1782137891.082
tenant_A,1053,53266.03,122.43,32.63,364.07,366.23,68814.15,128,1782138030.905
tenant_A,1396,73381.46,116.02,32.62,363.2,366.38,88115.72,128,1782138123.907
tenant_A,1954,109089.53,116.82,32.12,362.63,365.47,123926.02,128,1782138263.089
tenant_A,2163,120404.7,116.96,32.06,363.69,364.16,135258.55,128,1782138318.886
tenant_A,659,34498.72,119.06,33.51,364.02,368.47,49618.87,128,1782137932.902
tenant_A,791,39193.96,119.58,32.55,364.12,366.3,54381.04,128,1782137968.314
tenant_A,910,45433.47,119.5,32.61,363.84,366.55,60609.68,128,1782137995.359
tenant_A,357,16114.69,120.63,43.12,362.47,367.43,31434.78,128,1782137857.79
tenant_A,411,21057.75,119.58,32.93,362.92,365.73,36243.93,128,1782137874.052
tenant_A,580,30454.24,119.33,33.16,364.16,370.29,45609.35,128,1782137911.993
tenant_A,873,46329.02,116.52,32.53,363.79,366.54,61126.78,128,1782137986.444
tenant_A,1190,61639.45,118.23,32.64,362.71,366.94,76654.21,128,1782138070.016
tenant_A,1660,90361.09,116.91,32.24,363.3,365.42,105208.2,128,1782138190.854
tenant_A,407,20629.19,121.15,32.93,362.84,366.16,36014.98,128,1782137873.756
tenant_A,509,26346.41,121.67,33.55,363.12,366.94,41798.48,128,1782137896.251
tenant_A,570,30514.92,122.82,33.04,364.3,369.15,46112.55,128,1782137910.015
tenant_A,911,45461.14,119.48,32.61,363.84,366.55,60634.96,128,1782137995.693
tenant_A,946,47894.27,118.21,32.17,364.19,367.97,62906.74,128,1782138003.828
tenant_A,1250,64109.7,120.05,32.47,363.77,367.9,79356.28,128,1782138087.534
tenant_A,402,20466.95,120.74,32.95,363.49,366.32,35801.19,128,1782137871.554
tenant_A,503,25882.22,119.87,33.48,362.81,367.97,41105.67,128,1782137895.525
tenant_A,717,37790.38,121.24,32.58,365.17,373.54,53187.72,128,1782137947.7
tenant_A,1051,52872.35,117.34,32.49,363.92,366.5,67775.11,128,1782138030.707
tenant_A,1655,90523.19,116.9,32.19,363.16,365.36,105370.09,128,1782138189.244
tenant_A,1793,97077.13,116.21,32.59,364.2,400.12,111835.65,128,1782138223.531
tenant_A,452,22882.53,119.54,36.75,363.23,367.97,38064.64,128,1782137885.054
tenant_A,531,27097.67,120.18,33.87,362.65,366.25,42360.05,128,1782137901.529
tenant_A,573,30633.65,121.47,32.98,364.38,367.06,46060.79,128,1782137910.306
tenant_A,577,30605.49,119.82,32.86,364.29,368.54,45823.23,128,1782137910.957
tenant_A,647,31605.93,120.77,32.61,363.87,368.79,46944.34,128,1782137930.71
tenant_A,671,34405.22,119.15,33.5,364.81,368.49,49537.25,128,1782137936.74
tenant_A,1730,95449.2,117.15,32.28,364.79,369.45,110327.39,128,1782138208.49
tenant_A,2084,113809.06,117.05,32.07,363.42,365.32,128674.53,128,1782138297.706
tenant_A,203,7080.48,121.17,74.25,358.62,368.13,22469.68,128,1782137821.021
tenant_A,356,16191.15,119.39,43.13,363.27,367.24,31353.68,128,1782137857.509
tenant_A,428,20558.2,119.62,32.95,363.89,366.81,35749.9,128,1782137878.165
tenant_A,1049,53110.34,117.12,32.56,364.05,366.46,67985.05,128,1782138029.773
tenant_A,1107,54272.45,119.8,32.93,363.79,367.55,69487.58,128,1782138048.729
tenant_A,1182,61533.24,116.69,32.58,362.72,363.55,76352.82,128,1782138068.866
tenant_A,646,31456.84,120.76,32.57,363.86,368.74,46793.77,128,1782137930.501
tenant_A,648,31412.18,120.77,32.65,364.04,368.46,46750.09,128,1782137930.905
tenant_A,758,39979.28,117.91,32.63,364.06,366.94,54953.62,128,1782137959.115
tenant_A,837,43181.37,122.22,32.34,363.67,366.69,58703.19,128,1782137977.344
tenant_A,1111,54286.48,120.9,32.92,364.57,367.12,69640.38,128,1782138050.524
tenant_A,1151,58014.15,120.36,32.46,364.57,367.35,73299.3,128,1782138061.656
tenant_A,1022,50318.37,118.85,32.42,364.81,366.71,65412.25,128,1782138023.069
tenant_A,380,16754.66,119.51,46.14,363.59,368.94,31932.82,128,1782137864.62
tenant_A,1056,52964.36,120.08,32.24,364.8,366.64,68214.51,128,1782138031.903
tenant_A,1485,80250.09,115.79,32.33,365.01,388.45,94955.09,128,1782138149.111
tenant_A,1737,95230.57,117.01,32.23,364.62,369.49,110090.96,128,1782138210.512
tenant_A,122,2780.16,120.25,76.06,338.04,364.4,18051.35,128,1782137799.849
tenant_A,1193,61714.15,119.82,32.62,362.92,366.94,76930.84,128,1782138070.716
tenant_A,1361,70623.94,116.99,32.33,363.83,367.93,85481.79,128,1782138113.25
tenant_A,1476,80328.13,115.8,32.52,363.29,388.38,95034.86,128,1782138145.775
tenant_A,2017,111744.7,116.06,32.2,362.67,364.42,126484.6,128,1782138278.888
tenant_A,343,16066.01,119.14,46.78,362.19,365.06,31196.35,128,1782137854.422
tenant_A,576,30684.2,119.83,32.95,364.29,367.22,45902.2,128,1782137910.877
tenant_A,1145,57965.04,120.35,32.4,364.94,367.32,73249.78,128,1782138059.895
tenant_A,1318,66632.07,116.58,32.38,364.24,365.98,81437.57,128,1782138103.158
tenant_A,2029,111222.73,116.05,32.24,362.49,364.4,125960.86,128,1782138281.216
tenant_A,377,16785.2,118.92,46.41,363.24,366.61,31888.08,128,1782137863.939
tenant_A,414,20676.63,119.58,32.93,363.23,366.56,35863.41,128,1782137874.794
tenant_A,1109,54368.53,119.84,32.84,363.51,365.71,69587.94,128,1782138049.718
tenant_A,1934,104807.1,115.84,32.15,363.23,365.84,119518.81,128,1782138258.082
tenant_A,2162,120482.63,116.96,32.08,363.89,364.24,135336.21,128,1782138318.808
tenant_A,598,30184.76,119.42,32.86,363.75,370.75,45350.62,128,1782137915.519
tenant_A,683,34906.71,120.08,33.38,364.9,368.65,50156.46,128,1782137939.856
tenant_A,1229,64361.2,117.2,32.31,363.26,367.09,79245.5,128,1782138080.863
tenant_A,681,34679.93,121.1,33.34,365.74,368.77,50059.56,128,1782137939.356
tenant_A,1241,64718.37,120.11,32.37,363.81,367.61,79971.86,128,1782138085.11
tenant_A,1289,66869.91,116.55,32.35,363.66,366.01,81671.99,128,1782138097.854
tenant_A,345,15917.69,119.14,46.68,362.16,365.18,31048.07,128,1782137854.57
tenant_A,888,46087.11,116.5,32.59,364.06,366.41,60882.3,128,1782137989.214
tenant_A,1719,91974.53,116.09,32.77,364.74,367.95,106717.33,128,1782138206.979
tenant_A,391,20481.18,118.89,33.02,362.35,365.73,35579.84,128,1782137867.081
tenant_A,426,20647.94,119.59,33.01,363.84,366.83,35836.44,128,1782137877.354
tenant_A,840,43639.53,119.62,32.12,363.61,366.99,58831.4,128,1782137977.975
tenant_A,871,46626.31,116.53,32.43,364.3,366.68,61425.55,128,1782137985.421
tenant_A,1971,108558.25,116.82,31.96,362.83,366.33,123393.91,128,1782138267.959
tenant_A,431,23234.84,120.86,33.58,364.04,366.83,38583.96,128,1782137879.428
tenant_A,860,44026.92,119.62,32.12,363.39,365.96,59219.23,128,1782137981.565
tenant_A,1995,112269.21,116.04,32.25,362.65,365.03,127005.78,128,1782138273.661
tenant_A,753,36670.51,120.56,32.46,364.53,369.98,51981.72,128,1782137957.695
tenant_A,1416,77573.64,116.44,32.34,363.31,364.98,92361.38,128,1782138130.84
tenant_A,575,30836.63,119.22,33.08,364.57,367.51,45977.64,128,1782137910.466
tenant_A,1233,64485.92,117.2,32.31,363.27,366.45,79369.95,128,1782138081.463
tenant_A,1457,76781.93,116.53,32.19,362.34,365.97,91581.3,128,1782138142.112
tenant_A,1990,112568.67,118.56,32.25,362.41,363.29,127625.83,128,1782138271.554
tenant_A,772,39528.67,117.15,32.64,363.75,366.74,54406.98,128,1782137961.364
tenant_A,828,42929.63,118.66,32.19,363.14,366.83,57999.23,128,1782137975.131
tenant_A,1071,51646.56,119.94,32.19,364.04,367.32,66878.73,128,1782138039.011
tenant_A,1366,70322.32,117.0,32.33,363.75,367.63,85181.57,128,1782138115.002
tenant_A,979,51544.35,117.5,32.39,364.15,365.68,66466.3,128,1782138011.582
tenant_A,1383,74325.42,116.05,32.5,363.47,365.56,89064.0,128,1782138118.624
tenant_A,1585,87022.69,115.91,32.66,363.56,367.86,101743.19,128,1782138174.406
tenant_A,1855,101167.73,116.96,32.23,363.4,365.59,116021.51,128,1782138238.182
tenant_A,2010,111697.32,116.02,32.25,362.49,363.41,126431.83,128,1782138276.767
tenant_A,640,31873.08,120.22,32.65,364.06,368.47,47141.41,128,1782137929.79
tenant_A,852,43776.61,119.59,32.16,363.48,366.2,58964.41,128,1782137979.287
tenant_A,1564,87069.6,115.8,32.75,362.88,365.59,101775.6,128,1782138168.936
tenant_A,1952,108906.64,116.77,32.11,362.53,365.48,123735.98,128,1782138262.912
tenant_A,626,31662.24,120.76,32.65,363.95,370.24,46998.77,128,1782137927.76
tenant_A,834,43173.97,118.67,32.24,363.38,366.81,58245.37,128,1782137975.97
tenant_A,869,46711.84,116.51,32.57,363.84,366.93,61508.15,128,1782137984.612
tenant_A,893,46301.94,119.69,32.58,363.7,365.46,61502.19,128,1782137990.872
tenant_A,1375,70356.37,139.33,32.54,363.65,497.56,88050.99,128,1782138116.781
tenant_A,1471,80432.02,115.81,32.51,363.17,388.26,95139.62,128,1782138145.309
tenant_A,1856,101150.96,116.96,32.13,363.41,365.53,116004.89,128,1782138238.2
tenant_A,1093,55354.41,116.67,32.61,364.11,367.63,70171.1,128,1782138043.859
tenant_A,1139,57799.43,123.13,32.55,364.82,366.89,73437.13,128,1782138058.247
tenant_A,1857,101141.13,116.96,32.16,363.4,365.51,115995.02,128,1782138238.21
tenant_A,393,20675.88,120.86,33.03,363.49,366.32,36025.11,128,1782137867.577
tenant_A,1006,50893.72,119.08,32.38,364.59,366.53,66017.2,128,1782138018.152
tenant_A,194,7581.75,121.07,73.16,352.51,367.98,22957.54,128,1782137815.393
tenant_A,386,16954.55,119.64,46.14,363.74,368.82,32148.91,128,1782137865.487
tenant_A,878,46353.5,116.52,32.54,363.79,366.53,61151.65,128,1782137987.143
tenant_A,951,47946.47,120.31,32.26,364.17,368.61,63225.5,128,1782138004.763
tenant_A,1996,112272.91,116.05,32.18,362.71,364.94,127011.6,128,1782138274.02
tenant_A,2042,110674.16,116.03,32.21,362.47,364.55,125409.82,128,1782138284.293
tenant_A,490,25518.46,121.72,33.54,363.22,368.23,40976.73,128,1782137892.65
tenant_A,1499,80545.91,115.8,32.45,364.06,388.46,95252.65,128,1782138152.43
tenant_A,518,26591.65,123.67,33.89,363.26,367.02,42297.19,128,1782137897.985
tenant_A,720,37900.04,120.11,32.55,365.13,373.38,53154.12,128,1782137948.381
tenant_A,1090,55051.56,116.71,32.61,364.15,367.64,69873.32,128,1782138043.073
tenant_A,685,34675.28,120.08,33.38,365.98,368.64,49924.96,128,1782137940.451
