request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,126522,1782186232731206,1782186232803557,1782186234580515,130,ok,,length,d09fd05e-8525-4051-bf0e-450b20b8e36c
1,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,196581,1782186232801237,1782186232867065,1782186234679666,130,ok,,length,7f78ca66-8145-4b61-b325-203140f6ee91
2,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,221426,1782186232826338,1782186232909951,1782186234724209,130,ok,,length,0c6310e3-2c22-49b9-8c6a-614d9ce58283
3,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,250619,1782186232855103,1782186232954258,1782186234735912,130,ok,,length,29f7a72b-c76a-42ff-a44d-fcfb3b79e2f6
4,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,514038,1782186233118735,1782186233180525,1782186235109752,130,ok,,length,6cab58ee-0a6e-4c4c-adca-7b1381d5688b
5,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,910760,1782186233514820,1782186233584717,1782186235562855,130,ok,,length,95b1b82e-2abf-4b5c-9772-62496771ef53
6,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,1137487,1782186233741735,1782186233803103,1782186235889574,130,ok,,length,a67fb36c-4f19-4b8f-a4fc-3ddf9bf66d3b
7,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,1212686,1782186233817225,1782186233880078,1782186235969450,130,ok,,length,fb28bbf0-d3a7-4775-80d1-a202c8c78275
8,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,1266997,1782186233871834,1782186233937582,1782186235994950,130,ok,,length,4312b4c8-b511-4c8c-9451-86a05bd0ce9e
9,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,1912850,1782186234517508,1782186234580514,1782186236830387,130,ok,,length,57c1423a-1667-4668-a56e-fcf4159606cf
10,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,1965577,1782186234570018,1782186234635199,1782186236856207,130,ok,,length,1f2b94dc-fb4a-4f55-8c0e-7de6ed620eee
11,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,1974723,1782186234579121,1782186234679643,1782186236869024,130,ok,,length,869b535f-b83f-459a-a919-0a39fbb708b4
12,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,1987896,1782186234592199,1782186234724261,1782186236881759,130,ok,,length,ec6adce8-37a7-4753-bfbb-9543a6fc9a23
14,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,2158666,1782186234762673,1782186234866968,1782186236986918,130,ok,,length,258adf9c-31d2-46c6-8f31-4c84ec29e0c4
13,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,2150544,1782186234755096,1782186234866962,1782186236986934,130,ok,,length,08bca582-5e96-4868-8f22-393969f67042
15,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,2259550,1782186234863832,1782186234934317,1782186237024981,130,ok,,length,6807f763-1c52-4cb3-b222-e6f70a874122
16,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,2296584,1782186234901241,1782186234989684,1782186237049748,130,ok,,length,2d6afa2b-b031-41d7-825b-355cae0ff3cd
17,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,2390747,1782186234994777,1782186235059727,1782186237116175,130,ok,,length,b5a4b43f-ecde-4e0e-bce3-cfa5f07bd859
18,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1007,2707112,1782186235311838,1782186235373210,1782186237397170,130,ok,,length,c6d11f1b-4230-48c8-a49d-e3c64de4fb3f
19,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,2722593,1782186235327032,1782186235427777,1782186237421504,130,ok,,length,8d0a65a9-4def-4797-8e36-f40d02a5545f
