tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,946,137.05,15.15,12.01,44.46,45.39,2061.46,128,1781910510.256
tenant_A,1113,77.67,19.57,12.77,48.49,53.16,2563.34,128,1781910604.658
tenant_A,62,69.23,21.41,13.15,50.81,91.5,2788.37,128,1781910073.506
tenant_A,520,82.33,20.98,13.17,50.51,94.8,2746.93,128,1781910301.316
tenant_A,522,83.21,20.06,13.07,50.51,94.84,2630.74,128,1781910301.56
tenant_A,720,142.52,20.19,13.5,49.69,51.68,2706.29,128,1781910399.629
tenant_A,809,203.59,21.66,14.0,51.02,93.62,2954.53,128,1781910445.931
tenant_A,847,76.74,25.9,14.18,94.56,98.37,3366.01,128,1781910460.646
tenant_A,854,113.11,25.8,14.11,91.97,127.38,3389.25,128,1781910462.431
tenant_A,908,148.24,19.16,12.78,49.18,53.26,2581.21,128,1781910492.886
tenant_A,59,74.68,22.1,13.07,50.81,91.91,2880.95,128,1781910072.681
tenant_A,125,119.9,16.68,12.64,44.89,78.3,2238.62,128,1781910103.858
tenant_A,263,187.21,22.19,13.83,51.86,94.61,3005.67,128,1781910171.381
tenant_A,891,124.95,21.71,12.85,54.02,93.91,2881.75,128,1781910483.033
tenant_A,959,118.69,23.93,14.11,55.3,123.77,3157.56,128,1781910516.361
tenant_A,1122,88.97,15.93,12.55,46.08,51.99,2112.09,128,1781910609.407
tenant_A,1182,130.6,12.26,12.3,13.1,13.2,1687.45,128,1781910640.052
tenant_A,135,75.83,20.2,12.71,53.88,92.07,2641.62,128,1781910110.008
tenant_A,303,67.09,20.9,12.72,50.58,80.95,2722.01,128,1781910188.949
tenant_A,464,150.11,19.21,12.91,50.26,81.23,2590.36,128,1781910278.094
tenant_A,803,124.54,25.09,13.98,92.63,127.57,3310.65,128,1781910445.159
tenant_A,838,158.98,26.38,14.11,90.86,94.92,3509.02,128,1781910457.977
tenant_A,907,127.1,19.45,12.78,49.18,53.26,2597.05,128,1781910492.858
tenant_A,147,78.92,20.92,12.96,53.0,92.53,2736.06,128,1781910114.416
tenant_A,378,73.76,26.22,13.85,54.31,95.02,3403.21,128,1781910231.275
tenant_A,503,146.56,28.35,14.52,95.3,136.58,3747.19,128,1781910294.157
tenant_A,674,69.15,22.0,12.89,52.27,122.43,2863.26,128,1781910378.531
tenant_A,877,78.75,18.94,12.99,50.03,53.51,2483.54,128,1781910476.46
tenant_A,103,80.12,22.45,13.31,52.25,93.19,2931.05,128,1781910092.781
tenant_A,116,227.67,20.82,13.58,51.3,55.14,2872.25,128,1781910098.776
tenant_A,149,133.59,19.96,12.93,51.66,90.67,2668.09,128,1781910114.644
tenant_A,363,96.12,18.04,12.78,48.91,78.54,2386.82,128,1781910223.567
tenant_A,612,182.53,19.22,12.57,49.62,93.34,2624.04,128,1781910343.421
tenant_A,642,161.01,20.17,12.85,52.55,92.75,2722.52,128,1781910362.572
tenant_A,1012,79.93,19.06,12.92,52.55,78.97,2500.22,128,1781910542.734
tenant_A,391,99.21,26.71,15.6,60.02,133.68,3491.04,128,1781910237.404
tenant_A,742,70.42,18.49,12.62,48.19,53.01,2418.8,128,1781910413.946
tenant_A,212,119.43,19.1,13.29,49.92,52.06,2544.84,128,1781910150.677
tenant_A,63,215.38,19.93,13.15,50.55,77.92,2746.05,128,1781910073.817
tenant_A,132,68.37,17.06,12.51,46.04,78.59,2235.15,128,1781910109.026
tenant_A,154,277.8,21.11,13.44,49.67,90.64,2958.9,128,1781910118.818
tenant_A,310,70.16,17.97,12.85,47.85,79.39,2352.2,128,1781910193.309
tenant_A,639,77.46,21.09,12.85,52.78,92.83,2755.46,128,1781910362.312
tenant_A,798,89.32,18.68,12.91,50.63,79.51,2461.83,128,1781910442.198
tenant_A,962,114.5,24.24,14.23,55.18,123.79,3193.06,128,1781910516.805
tenant_A,1107,65.56,23.27,13.01,74.2,91.51,3020.58,128,1781910599.849
tenant_A,1125,69.77,20.23,12.63,51.43,89.8,2639.38,128,1781910611.251
tenant_A,49,104.63,16.52,12.72,45.26,47.84,2202.42,128,1781910066.756
tenant_A,75,76.41,23.71,13.39,76.39,94.14,3086.98,128,1781910079.979
tenant_A,280,121.16,17.19,12.8,48.93,51.61,2304.23,128,1781910179.496
tenant_A,296,106.79,15.73,12.54,44.87,52.8,2104.2,128,1781910184.84
tenant_A,633,82.66,18.73,13.0,48.22,53.62,2461.04,128,1781910359.556
tenant_A,669,151.18,16.06,12.44,45.07,71.17,2191.34,128,1781910374.99
tenant_A,827,83.96,26.63,15.11,57.74,140.37,3465.87,128,1781910452.956
tenant_A,855,137.9,26.02,14.11,80.38,127.5,3442.52,128,1781910462.686
tenant_A,1015,77.52,19.1,12.78,52.65,80.21,2502.94,128,1781910544.508
tenant_A,110,154.86,15.89,12.81,44.67,51.0,2173.43,128,1781910095.202
tenant_A,462,118.1,20.53,12.92,50.26,91.4,2725.05,128,1781910277.551
tenant_A,1056,82.75,17.27,12.69,49.34,55.51,2275.69,128,1781910566.256
tenant_A,1179,153.64,13.56,12.33,13.15,72.56,1876.26,128,1781910639.82
tenant_A,301,76.48,16.98,12.56,45.76,46.79,2232.6,128,1781910188.146
tenant_A,114,69.98,18.83,12.15,48.13,76.92,2461.95,128,1781910097.056
tenant_A,222,76.51,28.21,13.7,95.08,143.8,3659.01,128,1781910155.428
tenant_A,256,105.73,25.25,14.01,52.88,95.93,3312.57,128,1781910169.454
tenant_A,265,84.18,21.08,13.51,51.96,93.95,2761.79,128,1781910172.3
tenant_A,374,155.49,24.18,13.56,52.82,56.07,3226.09,128,1781910230.072
tenant_A,641,132.49,20.49,12.87,52.6,92.8,2734.44,128,1781910362.548
tenant_A,1181,171.28,12.91,12.31,13.11,13.53,1810.78,128,1781910639.908
tenant_A,975,109.02,24.07,13.48,78.69,127.04,3166.4,128,1781910523.069
tenant_A,661,158.09,21.05,13.45,52.18,93.86,2832.06,128,1781910371.189
tenant_A,899,71.99,18.91,13.18,48.56,51.59,2473.75,128,1781910486.852
tenant_A,1102,75.9,16.95,12.59,45.19,47.72,2228.49,128,1781910597.441
tenant_A,108,120.76,18.01,13.24,50.14,53.57,2407.78,128,1781910094.165
tenant_A,157,125.03,18.93,13.29,48.81,56.37,2529.01,128,1781910119.427
tenant_A,298,68.24,15.49,12.2,44.21,46.6,2035.34,128,1781910185.954
tenant_A,368,180.51,22.95,13.83,52.32,94.78,3095.26,128,1781910226.695
tenant_A,463,91.81,20.33,12.92,50.45,91.45,2674.22,128,1781910277.87
tenant_A,524,165.59,19.35,12.91,52.8,82.8,2623.6,128,1781910302.051
tenant_A,658,67.97,21.61,13.06,51.31,79.57,2812.3,128,1781910368.68
tenant_A,745,150.02,17.11,12.66,47.0,49.15,2323.47,128,1781910415.29
