tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenant_A,0,69.45,13.51,13.4,1798.26,1024,128,1782185472.014
tenant_A,1,62.45,13.29,13.19,1764.17,1024,128,1782185472.107
tenant_B,2,82.1,13.06,12.96,1754.21,1024,128,1782185472.14
tenant_A,3,97.3,12.82,12.72,1738.58,1024,128,1782185472.18
tenant_B,4,65.36,12.59,12.5,1677.5,1024,128,1782185472.53
tenant_B,5,65.33,14.16,14.05,1878.02,1024,128,1782185473.059
tenant_B,6,65.19,14.45,14.34,1915.11,1024,128,1782185473.361
tenant_A,7,64.87,14.24,14.13,1887.2,1024,128,1782185473.462
tenant_B,8,72.94,13.99,13.88,1863.27,1024,128,1782185473.534
tenant_B,9,61.2,16.56,16.43,2181.19,1024,128,1782185474.396
tenant_B,10,67.51,16.36,16.24,2162.0,1024,128,1782185474.466
tenant_B,11,99.87,16.12,15.99,2163.19,1024,128,1782185474.478
tenant_A,12,127.26,15.87,15.74,2157.98,1024,128,1782185474.496
tenant_A,13,108.97,15.36,15.24,2075.35,1024,128,1782185474.713
tenant_B,14,98.44,15.36,15.24,2064.77,1024,128,1782185474.723
tenant_A,15,66.89,15.13,15.01,2003.44,1024,128,1782185474.858
tenant_B,16,72.86,15.11,15.0,2007.31,1024,128,1782185474.907
tenant_B,17,60.97,15.12,15.01,1996.91,1024,128,1782185475.033
tenant_A,18,68.32,15.17,15.06,2010.7,1024,128,1782185475.454
tenant_A,19,94.0,14.9,14.79,2001.6,1024,128,1782185475.475
tenant_A,20,116.41,14.81,14.7,2012.27,1024,128,1782185475.877
tenant_B,21,116.41,14.81,14.7,2012.32,1024,128,1782185475.877
tenant_B,22,108.14,14.56,14.44,1971.33,1024,128,1782185475.942
tenant_A,23,67.34,14.31,14.2,1899.33,1024,128,1782185476.075
tenant_B,24,65.66,14.06,13.95,1865.46,1024,128,1782185476.217
tenant_A,25,78.35,13.7,13.59,1831.33,1024,128,1782185476.333
tenant_B,26,52.14,13.53,13.42,1783.4,1024,128,1782185476.392
tenant_B,27,65.71,13.23,13.13,1759.31,1024,128,1782185476.498
tenant_A,28,65.29,12.85,12.75,1710.1,1024,128,1782185476.837
tenant_B,29,68.51,12.81,12.71,1708.5,1024,128,1782185476.949
tenant_A,30,64.77,12.73,12.63,1694.49,1024,128,1782185477.203
tenant_B,31,68.81,13.07,12.97,1742.11,1024,128,1782185477.594
tenant_B,32,70.22,13.31,13.21,1773.76,1024,128,1782185477.757
tenant_A,33,60.55,13.57,13.47,1797.8,1024,128,1782185478.55
tenant_B,34,64.89,13.83,13.73,1835.51,1024,128,1782185478.75
tenant_B,35,61.38,14.37,14.26,1901.12,1024,128,1782185478.877
tenant_B,36,62.54,15.02,14.9,1985.18,1024,128,1782185479.115
tenant_A,37,67.3,14.83,14.72,1965.92,1024,128,1782185479.233
tenant_A,38,64.2,14.6,14.49,1933.01,1024,128,1782185479.314
tenant_A,39,96.66,14.35,14.23,1932.87,1024,128,1782185479.327
tenant_A,40,60.04,14.37,14.26,1899.21,1024,128,1782185479.57
tenant_A,41,70.38,15.52,15.4,2057.06,1024,128,1782185480.108
tenant_B,42,57.92,15.59,15.47,2053.04,1024,128,1782185480.459
tenant_B,43,95.61,15.33,15.22,2058.47,1024,128,1782185480.477
tenant_A,44,63.14,15.1,14.98,1996.06,1024,128,1782185480.589
tenant_A,45,103.09,14.85,14.74,2004.2,1024,128,1782185480.593
tenant_A,46,85.29,14.59,14.48,1953.08,1024,128,1782185480.668
tenant_B,47,100.21,14.07,13.96,1900.79,1024,128,1782185480.808
tenant_B,48,108.03,14.07,13.96,1908.66,1024,128,1782185480.8
tenant_A,49,64.56,14.23,14.12,1886.34,1024,128,1782185480.998
tenant_B,50,65.06,14.45,14.34,1914.36,1024,128,1782185481.308
tenant_A,51,68.67,14.22,14.11,1888.56,1024,128,1782185481.491
tenant_B,52,60.32,13.97,13.86,1848.0,1024,128,1782185481.82
tenant_A,53,89.41,14.0,13.9,1881.89,1024,128,1782185481.846
tenant_B,54,79.01,13.97,13.86,1866.55,1024,128,1782185481.942
tenant_B,55,107.24,13.7,13.6,1861.34,1024,128,1782185481.959
tenant_A,56,71.62,13.66,13.55,1819.5,1024,128,1782185482.232
tenant_A,57,65.09,13.55,13.44,1799.45,1024,128,1782185482.74
tenant_A,58,61.57,13.3,13.2,1764.24,1024,128,1782185482.823
tenant_B,59,69.55,13.51,13.4,1798.79,1024,128,1782185482.953
tenant_A,60,66.1,13.74,13.63,1824.23,1024,128,1782185483.107
tenant_A,61,70.1,14.12,14.01,1877.36,1024,128,1782185483.657
tenant_A,62,107.48,13.87,13.76,1882.83,1024,128,1782185483.664
tenant_B,63,69.81,13.65,13.54,1816.38,1024,128,1782185483.851
tenant_B,64,68.13,13.67,13.57,1818.09,1024,128,1782185484.047
tenant_B,65,63.16,14.2,14.09,1881.19,1024,128,1782185484.565
tenant_B,66,67.88,14.23,14.12,1888.88,1024,128,1782185484.672
tenant_A,67,100.15,13.99,13.88,1890.51,1024,128,1782185484.694
tenant_A,68,60.11,13.77,13.66,1822.47,1024,128,1782185484.871
tenant_A,69,65.48,15.16,15.04,2005.45,1024,128,1782185485.201
tenant_B,70,71.79,15.18,15.06,2014.99,1024,128,1782185485.346
tenant_B,71,93.29,14.94,14.83,2005.77,1024,128,1782185485.368
tenant_A,72,67.02,14.73,14.61,1952.15,1024,128,1782185485.689
tenant_A,73,63.16,14.52,14.41,1921.88,1024,128,1782185485.925
tenant_B,74,68.77,14.78,14.66,1960.03,1024,128,1782185486.297
tenant_A,75,64.3,14.54,14.42,1925.0,1024,128,1782185486.381
tenant_A,76,78.44,14.31,14.2,1909.87,1024,128,1782185486.421
tenant_B,77,105.1,13.74,13.63,1863.48,1024,128,1782185486.673
tenant_B,78,105.22,13.74,13.63,1863.52,1024,128,1782185486.673
tenant_A,79,61.62,13.71,13.61,1816.92,1024,128,1782185486.82
tenant_A,80,74.19,13.46,13.35,1796.93,1024,128,1782185486.863
tenant_B,81,62.56,13.21,13.11,1753.93,1024,128,1782185487.002
tenant_A,82,97.04,12.97,12.87,1756.78,1024,128,1782185487.022
tenant_B,83,63.75,12.88,12.78,1712.28,1024,128,1782185487.247
tenant_A,84,60.02,12.41,12.32,1648.84,1024,128,1782185487.936
tenant_B,85,66.67,12.56,12.46,1674.46,1024,128,1782185488.154
tenant_B,86,68.65,12.93,12.83,1724.16,1024,128,1782185488.509
tenant_B,87,64.78,14.47,14.36,1916.94,1024,128,1782185488.778
tenant_A,88,60.42,14.81,14.7,1956.52,1024,128,1782185489.599
tenant_B,89,64.33,14.62,14.5,1935.28,1024,128,1782185489.706
tenant_A,90,68.4,14.68,14.56,1947.12,1024,128,1782185489.858
tenant_B,91,67.69,14.44,14.33,1916.42,1024,128,1782185489.913
tenant_A,92,65.19,14.51,14.4,1922.57,1024,128,1782185490.144
tenant_B,93,67.85,14.31,14.2,1899.41,1024,128,1782185490.264
tenant_B,94,68.83,14.09,13.98,1872.26,1024,128,1782185490.352
tenant_A,95,99.9,13.83,13.72,1869.85,1024,128,1782185490.366
tenant_A,96,101.67,13.57,13.46,1838.17,1024,128,1782185490.409
tenant_B,97,72.54,13.32,13.21,1777.11,1024,128,1782185490.506
tenant_B,98,74.02,13.02,12.92,1740.98,1024,128,1782185490.566
tenant_A,99,65.28,12.77,12.67,1699.79,1024,128,1782185490.63
tenant_A,100,70.3,14.47,14.36,1922.94,1024,128,1782185491.127
tenant_A,101,62.48,17.05,16.92,2245.17,1024,128,1782185491.693
tenant_A,102,64.42,16.87,16.74,2224.42,1024,128,1782185491.88
tenant_A,103,60.66,17.53,17.4,2304.78,1024,128,1782185492.54
tenant_A,104,66.36,17.3,17.17,2280.85,1024,128,1782185492.589
tenant_B,105,69.73,17.62,17.48,2324.94,1024,128,1782185492.663
tenant_A,106,62.43,17.67,17.53,2323.56,1024,128,1782185492.771
tenant_B,107,113.28,17.35,17.21,2333.63,1024,128,1782185492.817
tenant_B,108,131.32,17.35,17.21,2351.74,1024,128,1782185492.799
tenant_B,109,147.71,16.8,16.67,2298.18,1024,128,1782185492.878
tenant_B,110,125.72,16.8,16.67,2276.2,1024,128,1782185492.9
tenant_A,111,148.56,15.9,15.78,2184.05,1024,128,1782185493.103
tenant_B,112,148.49,15.9,15.78,2184.03,1024,128,1782185493.103
tenant_B,113,154.14,15.9,15.78,2189.8,1024,128,1782185493.097
tenant_B,114,171.73,15.62,15.5,2171.26,1024,128,1782185493.128
tenant_B,115,68.83,15.37,15.25,2036.32,1024,128,1782185493.397
tenant_B,116,64.23,15.12,15.0,1999.32,1024,128,1782185493.555
tenant_B,117,69.33,14.88,14.76,1973.43,1024,128,1782185493.617
tenant_A,118,75.13,14.58,14.46,1940.97,1024,128,1782185493.686
tenant_B,119,107.72,13.98,13.87,1897.0,1024,128,1782185493.753
tenant_B,120,141.63,13.98,13.87,1930.85,1024,128,1782185493.719
tenant_A,121,73.87,13.8,13.69,1839.76,1024,128,1782185494.111
tenant_A,122,71.38,13.67,13.56,1820.99,1024,128,1782185494.708
tenant_A,123,71.76,13.36,13.26,1781.77,1024,128,1782185494.853
tenant_B,124,90.12,13.06,12.96,1761.69,1024,128,1782185494.898
tenant_B,125,62.59,13.0,12.9,1727.07,1024,128,1782185495.032
