request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,253045,1782189318863213,1782189318932959,1782189321028701,130,ok,,length,dfee4e5e-f8be-4f5d-8aee-42bde53148be
1,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,295084,1782189318905522,1782189318986330,1782189321053988,130,ok,,length,2b17a353-7bee-45f5-874d-98d4ca7c96cb
2,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,393163,1782189319002755,1782189319061864,1782189321164803,130,ok,,length,bb507684-1cf2-4dca-b6a2-00c43f19ce63
3,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,442852,1782189319052693,1782189319115494,1782189321221718,130,ok,,length,27ef34a0-ce11-478f-9ce1-db78adcdc4bc
4,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,501239,1782189319111429,1782189319180327,1782189321259964,130,ok,,length,b72a4b06-df03-49fa-a86c-6cea6ff29d1a
5,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,978,731688,1782189319341908,1782189319406751,1782189321475723,130,ok,,length,13ec8e86-c9cd-485f-a220-e1e203bd42f3
6,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,1003,766458,1782189319376653,1782189319462188,1782189321500219,130,ok,,length,6aa6a33e-9405-4851-970e-b74cc7ead98d
7,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,1028077,1782189319638100,1782189319704444,1782189321718381,130,ok,,length,9f34b2fc-58ff-4932-b265-6b57648a21b1
8,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,985,1079221,1782189319689486,1782189319761116,1782189321742330,130,ok,,length,5ddf9d99-13d6-413b-a2b8-c722821b4ec1
9,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,1143155,1782189319752638,1782189319826991,1782189321780500,130,ok,,length,05c0cac7-2e53-4027-894d-1fff01816081
10,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,968,1467958,1782189320077908,1782189320189844,1782189322102044,130,ok,,length,36e90fc2-ca8b-405d-a5e2-a3cf56e73562
11,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,982,1474838,1782189320084426,1782189320189881,1782189322102059,130,ok,,length,e91594be-ac31-4d1f-85cb-846fb4e0ca0c
12,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,992,1629088,1782189320239173,1782189320303717,1782189322187139,130,ok,,length,584ecc7f-30f4-44b6-8069-f2b79c34df89
13,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,1689974,1782189320299850,1782189320371130,1782189322251054,130,ok,,length,0d2d5b7b-422f-4bba-b56e-6f91f1e5af45
14,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,1821521,1782189320431805,1782189320507901,1782189322378507,130,ok,,length,5db7e5ce-163e-4cc2-a075-70bfbb5a5b79
15,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,975,1942640,1782189320552330,1782189320622609,1782189322528802,130,ok,,length,7c5ec111-2034-4b0f-bab3-9aeae3e0c1ae
16,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,990,2066249,1782189320676677,1782189320751514,1782189322726587,130,ok,,length,332a7b3b-41be-4ac3-8e9f-4d8864790076
17,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,2274976,1782189320884907,1782189320959071,1782189322898388,130,ok,,length,c9a56a6d-62f1-4338-bc3c-d6e1af59da7e
18,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,2349112,1782189320958755,1782189321028303,1782189322936014,130,ok,,length,e045f045-b76e-47a5-97c7-62c405187ea9
19,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2425373,1782189321035518,1782189321108830,1782189323042455,130,ok,,length,d4d98027-e730-4ee3-b722-7fd3ebab6ea1
20,tenant_D,tenant_D,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,2438332,1782189321048046,1782189321152182,1782189323054553,130,ok,,length,0a50cbb0-f93c-4083-86a3-afe51c001a7a
21,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2533996,1782189321144104,1782189321209087,1782189323079007,130,ok,,length,1dbb775a-497b-4435-9f27-2ebc7e38eb9d
