request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,270,56232,1782248408871892,1782248408913207,1782248424191619,130,ok,,length,fbb6a7f9-aa86-442d-987b-d5053cb5db86
1,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3927,98411,1782248408913620,1782248409103504,1782248424296015,130,ok,,length,a4ed1c46-2458-4571-89cb-cb215445d866
2,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,253,132908,1782248408948302,1782248409179027,1782248424362783,130,ok,,length,0c791ac7-dae1-4617-9289-334c82693a3f
6,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,261,230707,1782248409046162,1782248409178973,1782248424362856,130,ok,,length,e15b204b-d8e1-477f-975d-b3766a42acd8
5,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,236,214985,1782248409030600,1782248409178955,1782248424362973,130,ok,,length,c49db690-d1b6-49ad-acaa-3341865294cf
7,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,243,269501,1782248409084369,1782248409178984,1782248424363041,130,ok,,length,346a0339-35dc-4dbc-b24c-922ccb99ea41
4,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,189353,1782248409005081,1782248409179001,1782248424363041,130,ok,,length,f4ad691b-a609-4e5b-b65c-c3ee22c7d119
3,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,251,164081,1782248408979432,1782248409179014,1782248424363099,130,ok,,length,b56eb33b-1b8b-4cce-8f77-4af15b15fdc6
8,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3886,394264,1782248409209697,1782248409418300,1782248424737340,130,ok,,length,dde16c69-2333-4a8a-90d7-2cb0d5a74f3e
9,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3936,409332,1782248409224554,1782248409771170,1782248424765021,130,ok,,length,1922e170-98d0-438e-aaf7-5d1c3d68a762
11,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3919,464611,1782248409279547,1782248409771160,1782248424765290,130,ok,,length,445acf08-2fd3-4616-9a84-890306f8201b
10,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,425159,1782248409240165,1782248409771127,1782248424765372,130,ok,,length,8db222c1-6e78-4f8e-8279-cff0b9c7472c
12,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,480337,1782248409295807,1782248410325305,1782248424964674,130,ok,,length,723d6e22-b301-4373-8eb6-1f785c34f272
14,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3928,573127,1782248409388602,1782248410325198,1782248424964678,130,ok,,length,feeba4c4-a584-419c-9749-9c0b7614f0f5
13,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3930,499102,1782248409314226,1782248410325258,1782248424964800,130,ok,,length,7764462d-6d87-47db-bfc1-221fe16d491d
15,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,255,622767,1782248409438508,1782248410339003,1782248425342629,130,ok,,length,047c487b-7abd-4c27-8618-9b3d98ddfb9a
16,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,262,709698,1782248409524992,1782248410339047,1782248425342817,130,ok,,length,b1a3a86b-7aaf-4bb6-ab9d-8c68238c1986
17,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3879,911531,1782248409726821,1782248410339031,1782248425342959,130,ok,,length,ba41273d-af75-4269-86b7-f7cd93849c69
18,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3951,1003440,1782248409818421,1782248411052375,1782248425731145,130,ok,,length,986dc45c-4707-470b-a78a-5feb662dec07
20,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3903,1166226,1782248409981195,1782248411052461,1782248425731424,130,ok,,length,8e80de97-9077-469e-ae09-bf9927fa4dbb
19,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,239,1121477,1782248409936430,1782248411052468,1782248425731430,130,ok,,length,8de475cb-c0a5-477b-9480-7f75baa3fc16
22,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3890,1330359,1782248410145797,1782248411066261,1782248425969432,130,ok,,length,f2c72fc4-9332-47db-aa91-468c665e39e4
21,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,252,1324680,1782248410139895,1782248411066242,1782248425969440,130,ok,,length,11d32728-024f-4626-84a4-ae83237d5c53
23,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,246,1355988,1782248410171209,1782248411066333,1782248425969536,130,ok,,length,a8e1878f-2f88-46a3-9b45-351fc55249da
24,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3885,1363739,1782248410178684,1782248411772489,1782248426360095,130,ok,,length,7e5ddaff-ba6b-4291-9863-1a520b764c2e
26,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3917,1526123,1782248410341283,1782248411772485,1782248426360129,130,ok,,length,556d0675-0181-497c-9d92-3776fe6f50cb
25,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,263,1481118,1782248410295884,1782248411772546,1782248426360214,130,ok,,length,5bc788a8-2af0-4a42-bfbc-965b249d457a
27,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,258,1533573,1782248410348612,1782248411772546,1782248426360227,130,ok,,length,622744a2-ce48-415d-8454-9729ab18ae77
32,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,248,1741929,1782248410557107,1782248411786369,1782248426551465,130,ok,,length,7ce5a949-d580-4b4d-8e33-63f75ee9ff49
30,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,246,1674189,1782248410489533,1782248411786418,1782248426551464,130,ok,,length,52982f58-c764-4977-89da-814e35d1acfe
31,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,237,1707656,1782248410522977,1782248411786515,1782248426551539,130,ok,,length,27124d35-7757-49de-bd69-5edf9c8285ed
28,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3891,1577650,1782248410393017,1782248411786445,1782248426551633,130,ok,,length,1023d352-c9e6-4c17-bf9f-03e94e3bc48c
29,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3916,1633781,1782248410449006,1782248411786508,1782248426551662,130,ok,,length,086f4eb0-3574-479c-856f-0c0c09a39c81
33,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3951,1759625,1782248410575015,1782248412145241,1782248426929759,130,ok,,length,138f0423-8889-42cf-9ba4-597211ca94d8
34,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3944,1772319,1782248410587465,1782248412145177,1782248426929846,130,ok,,length,bde47309-19a1-4fcd-8e6c-d21528211f38
37,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,250,1804039,1782248410619150,1782248412869289,1782248427304433,130,ok,,length,ce53a2fe-4bb2-4f40-a76e-10c7e4157319
35,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3918,1777598,1782248410592867,1782248412869066,1782248427304457,130,ok,,length,ca73f2c5-5115-48f5-93fd-8ae4f812bfbc
36,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3960,1792489,1782248410607643,1782248412869176,1782248427304550,130,ok,,length,501f47f6-6344-402e-963a-ea78b33c1516
41,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,263,2105434,1782248410920616,1782248412883510,1782248427682417,130,ok,,length,7d93c335-7aec-42b7-9f94-3ff1a86e44a3
39,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3938,1883315,1782248410698278,1782248412883599,1782248427682468,130,ok,,length,a39514df-9c9b-4bfb-9643-428c66e81668
42,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,246,2162127,1782248410977815,1782248412883637,1782248427682498,130,ok,,length,3da58039-f25b-4e9d-acc7-e59c032f7e45
40,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,270,1974086,1782248410789001,1782248412883709,1782248427682522,130,ok,,length,49e5e00d-070d-48d3-b1ed-0b38042b1b38
38,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3910,1841129,1782248410656398,1782248412883611,1782248427682622,130,ok,,length,9fe6a73e-b049-4a27-a9cb-a302915e15f6
44,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3936,2379482,1782248411194724,1782248413603010,1782248428059636,130,ok,,length,8ecda452-1a9a-4285-9780-dd0fcb4c312e
43,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3934,2222769,1782248411037943,1782248413603012,1782248428059739,130,ok,,length,782b93c0-2c8d-47a7-8a8b-c7cf1f860549
48,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,248,2500178,1782248411315698,1782248413618093,1782248428435328,130,ok,,length,075766c7-0885-42cb-9b51-2d884822471c
45,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3936,2439137,1782248411254510,1782248413618085,1782248428435333,130,ok,,length,b16dcc8e-ea8d-4248-bb6b-eb7dc9bdceec
46,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,252,2453041,1782248411268239,1782248413617999,1782248428435450,130,ok,,length,cd7742fa-95d9-4dd1-afe7-d4e6f69a56fa
47,tenantB,tenantB,,,0,,0,true,4096,128,0,0,0,0,0,,0,3907,2458036,1782248411273368,1782248413618121,1782248428435540,130,ok,,length,d81bb741-665a-4524-b7ca-2cf6ca57c8f6
53,tenantA,tenantA,,,0,,0,true,256,128,0,0,0,0,0,,0,269,2853077,1782248411668366,1782248413976797,1782248428812783,130,ok,,length,b2195694-0981-480a-8941-250c7b3308d4
