tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenantA,0,41.31,119.36,118.44,15319.73,256,128,1782248408.872
tenantB,1,189.88,118.69,117.77,15382.4,4096,128,1782248408.914
tenantA,2,230.72,118.62,117.7,15414.48,256,128,1782248408.948
tenantA,3,132.81,118.62,117.7,15316.69,256,128,1782248409.046
tenantA,4,148.35,118.63,117.71,15332.37,256,128,1782248409.031
tenantA,5,94.61,118.63,117.71,15278.67,256,128,1782248409.084
tenantA,6,173.92,118.63,117.71,15357.96,256,128,1782248409.005
tenantA,7,199.58,118.63,117.71,15383.67,256,128,1782248408.979
tenantB,8,208.6,119.68,118.75,15527.64,4096,128,1782248409.21
tenantB,9,546.62,117.14,116.23,15540.47,4096,128,1782248409.225
tenantB,10,491.61,117.14,116.23,15485.74,4096,128,1782248409.28
tenantA,11,530.96,117.14,116.23,15525.21,256,128,1782248409.24
tenantA,12,1029.5,114.37,113.48,15668.87,256,128,1782248409.296
tenantB,13,936.6,114.37,113.48,15576.08,4096,128,1782248409.389
tenantB,14,1011.03,114.37,113.48,15650.57,4096,128,1782248409.314
tenantA,15,900.5,117.22,116.31,15904.12,256,128,1782248409.439
tenantA,16,814.05,117.22,116.31,15817.83,256,128,1782248409.525
tenantB,17,612.21,117.22,116.31,15616.14,4096,128,1782248409.727
tenantB,18,1233.95,114.68,113.79,15912.72,4096,128,1782248409.818
tenantB,19,1071.27,114.68,113.79,15750.23,4096,128,1782248409.981
tenantA,20,1116.04,114.68,113.79,15795.0,256,128,1782248409.936
tenantB,21,920.46,116.43,115.53,15823.64,4096,128,1782248410.146
tenantA,22,926.35,116.43,115.53,15829.55,256,128,1782248410.14
tenantA,23,895.12,116.43,115.53,15798.33,256,128,1782248410.171
tenantB,24,1593.81,113.97,113.08,16181.41,4096,128,1782248410.179
tenantB,25,1431.2,113.97,113.08,16018.85,4096,128,1782248410.341
tenantA,26,1476.66,113.97,113.08,16064.33,256,128,1782248410.296
tenantA,27,1423.93,113.97,113.08,16011.61,256,128,1782248410.349
tenantA,28,1229.26,115.35,114.46,15994.36,256,128,1782248410.557
tenantA,29,1296.88,115.35,114.46,16061.93,256,128,1782248410.49
tenantA,30,1263.54,115.35,114.46,16028.56,256,128,1782248410.523
tenantB,31,1393.43,115.35,114.46,16158.62,4096,128,1782248410.393
tenantB,32,1337.5,115.35,114.46,16102.66,4096,128,1782248410.449
tenantB,33,1570.23,115.5,114.61,16354.74,4096,128,1782248410.575
tenantB,34,1557.71,115.51,114.61,16342.38,4096,128,1782248410.587
tenantA,35,2250.14,112.77,111.9,16685.28,256,128,1782248410.619
tenantB,36,2276.2,112.78,111.9,16711.59,4096,128,1782248410.593
tenantB,37,2261.53,112.78,111.9,16696.91,4096,128,1782248410.608
tenantA,38,1962.89,115.62,114.72,16761.8,256,128,1782248410.921
tenantB,39,2185.32,115.62,114.72,16984.19,4096,128,1782248410.698
tenantA,40,1905.82,115.62,114.72,16704.68,256,128,1782248410.978
tenantA,41,2094.71,115.62,114.72,16893.52,256,128,1782248410.789
tenantB,42,2227.21,115.62,114.72,17026.22,4096,128,1782248410.656
tenantB,43,2408.29,112.94,112.07,16864.91,4096,128,1782248411.195
tenantB,44,2565.07,112.94,112.07,17021.8,4096,128,1782248411.038
tenantA,45,2302.39,115.76,114.86,17119.63,256,128,1782248411.316
tenantB,46,2363.57,115.76,114.86,17180.82,4096,128,1782248411.255
tenantA,47,2349.76,115.76,114.86,17167.21,256,128,1782248411.268
tenantB,48,2344.75,115.76,114.86,17162.17,4096,128,1782248411.273
tenantA,49,2308.43,115.91,115.01,17144.42,256,128,1782248411.668
tenantB,50,2258.32,115.91,115.01,17094.44,4096,128,1782248411.718
tenantA,51,2327.35,115.91,115.01,17163.58,256,128,1782248411.649
tenantB,52,2570.73,115.91,115.01,17406.69,4096,128,1782248411.406
tenantA,53,2182.13,115.91,115.01,17018.15,256,128,1782248411.795
tenantA,54,2517.27,115.91,115.01,17353.56,256,128,1782248411.459
tenantA,55,2339.65,115.91,115.01,17175.86,256,128,1782248411.637
tenantA,56,2660.97,113.11,112.23,17139.04,256,128,1782248412.045
tenantB,57,2754.44,113.11,112.24,17232.97,4096,128,1782248411.951
tenantB,58,2909.56,113.11,112.24,17388.1,4096,128,1782248411.796
tenantA,59,2665.88,113.11,112.24,17144.39,256,128,1782248412.04
tenantA,60,2882.04,113.11,112.24,17360.48,256,128,1782248411.824
tenantA,61,2620.39,115.96,115.06,17463.25,256,128,1782248412.1
tenantA,62,2500.89,115.96,115.06,17343.98,256,128,1782248412.219
tenantB,63,2656.04,115.96,115.06,17499.31,4096,128,1782248412.064
tenantA,64,2636.7,115.96,115.06,17479.93,256,128,1782248412.084
tenantB,65,2339.43,115.96,115.06,17182.82,4096,128,1782248412.381
tenantA,66,2904.81,113.2,112.32,17394.07,256,128,1782248412.543
tenantB,67,2926.89,113.2,112.32,17416.11,4096,128,1782248412.521
tenantB,68,2882.06,113.2,112.32,17371.21,4096,128,1782248412.566
tenantA,69,2890.45,113.2,112.32,17379.86,256,128,1782248412.557
tenantB,70,2826.12,116.0,115.1,17674.42,4096,128,1782248412.635
tenantB,71,2838.79,116.01,115.11,17687.81,4096,128,1782248412.622
tenantB,72,3377.23,113.25,112.37,17873.11,4096,128,1782248412.814
tenantB,73,3257.05,113.25,112.37,17753.0,4096,128,1782248412.935
tenantA,74,3360.33,113.25,112.37,17856.16,256,128,1782248412.832
tenantA,75,3310.28,113.25,112.37,17806.37,256,128,1782248412.881
tenantB,76,3125.49,116.06,115.16,17981.27,4096,128,1782248413.083
tenantA,77,3092.09,116.06,115.16,17947.95,256,128,1782248413.116
tenantA,78,3177.24,116.06,115.16,18032.78,256,128,1782248413.031
tenantB,79,3212.39,116.06,115.16,18068.26,4096,128,1782248412.996
tenantB,80,3792.13,113.32,112.45,18297.64,4096,128,1782248413.141
tenantA,81,3776.32,113.32,112.45,18281.83,256,128,1782248413.157
tenantB,82,3680.65,113.32,112.45,18186.05,4096,128,1782248413.253
tenantA,83,3634.94,113.32,112.45,18140.39,256,128,1782248413.299
tenantB,84,3596.87,116.16,115.26,18465.53,4096,128,1782248413.35
tenantB,85,3520.39,116.16,115.26,18389.03,4096,128,1782248413.426
tenantA,86,3507.0,116.16,115.26,18375.67,256,128,1782248413.44
tenantA,87,3495.83,116.16,115.26,18364.49,256,128,1782248413.451
tenantA,88,3483.96,116.16,115.26,18352.64,256,128,1782248413.463
tenantA,89,3759.62,116.08,115.18,18618.42,256,128,1782248413.576
tenantA,90,3723.99,116.08,115.18,18582.72,256,128,1782248413.611
tenantB,91,3858.96,116.08,115.18,18717.57,4096,128,1782248413.477
tenantB,92,4408.6,113.39,112.51,18922.79,4096,128,1782248413.644
tenantB,93,4353.25,113.39,112.51,18867.45,4096,128,1782248413.7
tenantA,94,4304.68,113.39,112.51,18818.89,256,128,1782248413.749
tenantA,95,4592.78,113.48,112.6,19117.92,256,128,1782248413.825
tenantB,96,4489.05,113.48,112.6,19014.16,4096,128,1782248413.928
tenantB,97,4647.58,113.48,112.6,19172.66,4096,128,1782248413.77
tenantA,98,4345.21,116.3,115.4,19232.19,256,128,1782248414.087
tenantB,99,4294.2,116.3,115.4,19181.22,4096,128,1782248414.138
tenantB,100,4456.96,116.31,115.4,19344.04,4096,128,1782248413.975
tenantA,101,4153.01,116.31,115.4,19040.13,256,128,1782248414.279
tenantA,102,4377.88,116.31,115.4,19264.94,256,128,1782248414.054
tenantA,103,4282.67,116.31,115.4,19169.72,256,128,1782248414.149
tenantA,104,4164.47,116.31,115.4,19051.51,256,128,1782248414.268
tenantB,105,4428.79,116.42,115.52,19330.65,4096,128,1782248414.364
tenantB,106,4354.92,116.42,115.52,19256.73,4096,128,1782248414.439
tenantB,107,5048.17,113.51,112.63,19577.62,4096,128,1782248414.49
tenantB,108,5024.32,113.51,112.63,19553.62,4096,128,1782248414.514
tenantA,109,5000.29,116.34,115.44,19891.93,256,128,1782248414.552
tenantB,110,5009.88,116.34,115.44,19901.49,4096,128,1782248414.543
tenantB,111,4873.28,116.34,115.44,19764.78,4096,128,1782248414.679
tenantA,112,5154.22,116.4,115.5,20053.79,256,128,1782248414.763
tenantB,113,5220.67,116.4,115.5,20120.18,4096,128,1782248414.697
tenantB,114,5160.95,116.4,115.5,20060.49,4096,128,1782248414.757
tenantB,115,5773.89,113.46,112.58,20296.3,4096,128,1782248414.899
tenantB,116,5731.2,113.46,112.58,20253.52,4096,128,1782248414.942
tenantB,117,6091.9,113.46,112.58,20614.73,4096,128,1782248414.956
tenantB,118,6067.34,113.46,112.58,20590.09,4096,128,1782248414.98
tenantB,119,6422.08,113.48,112.6,20947.25,4096,128,1782248414.999
tenantB,120,6195.53,113.48,112.6,20720.82,4096,128,1782248415.226
tenantA,121,6363.67,113.48,112.6,20888.96,256,128,1782248415.058
tenantA,122,6301.95,113.48,112.6,20827.21,256,128,1782248415.119
tenantB,123,6136.67,116.3,115.4,21023.41,4096,128,1782248415.299
tenantA,124,5510.74,116.3,115.4,20397.47,256,128,1782248415.925
tenantB,125,5504.99,116.3,115.4,20391.72,4096,128,1782248415.931
tenantA,126,5653.98,116.3,115.4,20540.69,256,128,1782248415.782
tenantA,127,5615.53,116.3,115.4,20502.21,256,128,1782248415.821
tenantB,128,5871.85,123.14,122.19,21634.2,4096,128,1782248415.944
tenantB,129,5848.67,132.22,131.2,22772.89,4096,128,1782248415.967
tenantA,130,5759.62,133.5,132.47,22847.97,256,128,1782248416.056
tenantA,131,5739.29,134.18,133.14,22914.61,256,128,1782248416.077
tenantA,132,5670.33,134.62,133.58,22902.19,256,128,1782248416.146
tenantB,133,5750.03,142.1,141.0,23939.3,4096,128,1782248416.149
tenantA,134,9121.03,119.26,118.34,24386.27,256,128,1782248416.222
tenantB,135,9176.49,119.26,118.34,24441.73,4096,128,1782248416.167
tenantA,136,9138.87,119.26,118.34,24404.13,256,128,1782248416.204
tenantB,137,9375.37,116.45,115.54,24280.43,4096,128,1782248416.356
tenantB,138,9138.74,116.45,115.54,24043.85,4096,128,1782248416.593
tenantB,139,8854.95,116.33,115.43,23745.66,4096,128,1782248417.114
tenantB,140,9192.97,116.33,115.43,24083.82,4096,128,1782248416.776
tenantA,141,9117.4,116.33,115.43,24008.23,256,128,1782248416.852
tenantA,142,9097.47,116.33,115.43,23988.34,256,128,1782248416.872
tenantA,143,9105.55,116.34,115.43,23996.43,256,128,1782248416.864
tenantA,144,9047.62,116.33,115.43,23938.47,256,128,1782248416.922
tenantA,145,8896.9,116.34,115.43,23787.79,256,128,1782248417.073
tenantA,146,9102.86,116.16,115.26,23971.49,256,128,1782248417.257
tenantB,147,9132.01,116.16,115.26,24000.54,4096,128,1782248417.228
tenantB,148,9162.55,116.16,115.26,24031.17,4096,128,1782248417.198
tenantA,149,9270.61,117.59,116.67,24321.64,256,128,1782248417.281
tenantB,150,9245.28,117.59,116.68,24296.39,4096,128,1782248417.306
tenantB,151,9623.58,117.58,116.67,24674.11,4096,128,1782248417.306
tenantB,152,9598.79,117.58,116.67,24649.29,4096,128,1782248417.331
tenantA,153,9938.91,116.93,116.02,24905.34,256,128,1782248417.365
tenantB,154,9773.28,116.93,116.02,24739.74,4096,128,1782248417.531
tenantA,155,9780.8,116.93,116.02,24747.31,256,128,1782248417.524
tenantA,156,9952.8,116.93,116.02,24919.31,256,128,1782248417.352
