request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,35428,1782245353325033,1782245353395844,1782245367341501,130,ok,,length,4115da29-50d2-4a9c-b1dd-889df5335873
1,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,82246,1782245353371503,1782245353492457,1782245367418174,130,ok,,length,337214be-a641-48c8-8ffc-5ddf5c3b7bc5
2,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,101216,1782245353390017,1782245353492415,1782245367418490,130,ok,,length,573ccae1-5895-404a-a18e-74aba1593ff2
4,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,157262,1782245353446397,1782245353632950,1782245367522573,130,ok,,length,91904b68-11e1-4d10-995c-02e24e9ac794
3,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,145721,1782245353434597,1782245353633006,1782245367523071,130,ok,,length,46bec2ff-f480-4f19-b7bd-68413ce8256b
5,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,181997,1782245353471207,1782245353632998,1782245367523085,130,ok,,length,f779cd1c-44ed-4b38-a536-adbfd4194635
6,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,200491,1782245353489640,1782245353855097,1782245367628895,130,ok,,length,a9d2134e-ff43-4af8-8a5b-d84c0449eae1
7,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,202718,1782245353492027,1782245353855114,1782245367629091,130,ok,,length,c7a982f8-8378-4211-97dd-bcae88cb2ac9
8,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,306054,1782245353595734,1782245354142559,1782245367659023,130,ok,,length,8e1e57b3-6d49-4e35-91db-7ebb36415768
9,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,314490,1782245353604065,1782245354142637,1782245367659054,130,ok,,length,8c20ca13-d5cb-4d9a-a590-47927afa759f
10,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,315953,1782245353605416,1782245354142630,1782245367659333,130,ok,,length,a2f2ef04-f9fd-4f40-8343-ac9e56a85450
14,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,990,483868,1782245353773199,1782245354163259,1782245367817620,130,ok,,length,d0eb4870-fc4e-4187-b195-261f2c051f22
17,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,545651,1782245353834632,1782245354163291,1782245367817649,130,ok,,length,d03a69f3-ff84-41f9-bf44-0783157ae360
11,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,345384,1782245353634195,1782245354163397,1782245367817702,130,ok,,length,0a4b534d-5506-4a48-bf54-11a85a585cd1
15,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,491590,1782245353780621,1782245354163291,1782245367817732,130,ok,,length,f37332fc-b557-42bb-85ba-b06506b3f19c
16,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,524612,1782245353813363,1782245354163281,1782245367817867,130,ok,,length,17325575-5ee7-4d1d-a3c1-070db39eb387
12,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1009,367451,1782245353656401,1782245354163270,1782245367818143,130,ok,,length,633a0332-8a68-4e1f-bf8d-07e189327581
13,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,964,382517,1782245353671708,1782245354163245,1782245367818175,130,ok,,length,f3bd5669-d8ec-407e-92ba-0f2fa475f07f
23,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,981,843724,1782245354133258,1782245354424416,1782245367934306,130,ok,,length,9e6c173a-6a05-4e63-9801-a6571fc63d5a
18,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,558395,1782245353847716,1782245354424381,1782245367934367,130,ok,,length,0c751b10-e34b-427c-95de-10c7ea393f3e
20,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,955,689930,1782245353978874,1782245354424389,1782245367934490,130,ok,,length,e7fd25c2-6e31-413b-9473-32f3f7b033e0
21,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,709299,1782245353998535,1782245354424433,1782245367934556,130,ok,,length,8935fc0d-fce1-4360-8151-d65d77df4f2d
19,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,612478,1782245353901341,1782245354424416,1782245367934758,130,ok,,length,2e8bb9a5-dab4-4303-a728-4d008ec9898b
22,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,828605,1782245354117887,1782245354424568,1782245367934890,130,ok,,length,b1208625-698c-40b6-b6a2-9d3e5df431db
26,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,950,1033624,1782245354322728,1782245354901661,1782245368416201,130,ok,,length,8f75f231-0389-4c68-a3bd-8685643d574c
27,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,1035886,1782245354325232,1782245354901774,1782245368416224,130,ok,,length,a438aa86-cf17-4964-ace8-157674df3c3d
24,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,999,872354,1782245354161857,1782245354901648,1782245368416360,130,ok,,length,5ec8edfa-62d7-443a-ab32-5650f3fa6993
25,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,970129,1782245354259567,1782245354901753,1782245368416413,130,ok,,length,62318cea-b350-43c4-b4fb-5ec563c1f4af
28,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,1074547,1782245354363309,1782245354901647,1782245368416595,130,ok,,length,3743e3c7-cbc3-4af2-80bb-f982ca79d476
29,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,978,1075550,1782245354364715,1782245354901766,1782245368416682,130,ok,,length,0b931c89-eda9-44dd-b3bd-2444cf041eaf
30,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,1135523,1782245354424244,1782245354918752,1782245368698756,130,ok,,length,4508bd96-c202-4115-8ae1-8256c7854693
33,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,1213599,1782245354502495,1782245354918750,1782245368698942,130,ok,,length,afe9948e-5dbb-42c4-beb8-210c0f028ce7
34,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,992,1332895,1782245354621841,1782245354918806,1782245368699003,130,ok,,length,ec493860-7d6a-4f73-af68-027c1cc9a63e
31,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,1197004,1782245354485888,1782245354918786,1782245368699211,130,ok,,length,469136de-538d-4c5e-b5a8-e0fe8919b108
32,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1012,1211635,1782245354501175,1782245354918864,1782245368699267,130,ok,,length,8a30321f-d611-4e5d-81d3-129acca02544
39,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,1590285,1782245354879782,1782245355165514,1782245368728223,130,ok,,length,4b40c88a-f523-40f2-9da4-0c8cfef2d05d
35,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,1440709,1782245354729383,1782245355165503,1782245368728278,130,ok,,length,7edad87a-d03c-4f56-9f63-892bb0bf40c5
36,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1006,1464264,1782245354753087,1782245355165455,1782245368728324,130,ok,,length,7c20bf56-9bf3-4cd1-bc7c-c4d53227918f
37,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,1526287,1782245354815522,1782245355165440,1782245368728349,130,ok,,length,7c05669c-5d87-46c0-a374-549942b211e7
38,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,962,1539142,1782245354828452,1782245355166003,1782245368728424,130,ok,,length,1f3c4b76-451c-4d7c-8b2d-5cccb1ddf9b0
40,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,1620029,1782245354908996,1782245355513840,1782245369010608,130,ok,,length,cd7809ea-58cc-48c4-b972-e12b52799fa7
48,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,1848221,1782245355137482,1782245355532149,1782245369246425,130,ok,,length,8655a0b2-15ed-4889-aaa9-15ed5a63062f
46,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,963,1807604,1782245355096254,1782245355532349,1782245369246427,130,ok,,length,54590135-bbe5-41d9-949a-c19ba33b55e8
41,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,1622683,1782245354911575,1782245355532150,1782245369246532,130,ok,,length,7b11d323-2889-463f-ade0-2613421a5c4c
44,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,1779248,1782245355067914,1782245355532170,1782245369246539,130,ok,,length,2a57ac82-d7be-4fab-8eca-35e0be4863ed
43,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,1734263,1782245355023723,1782245355532207,1782245369246548,130,ok,,length,c5e05285-458f-42db-8ef7-c340492a4d8e
47,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,1818760,1782245355107558,1782245355532172,1782245369246561,130,ok,,length,5fa81adf-ef62-4466-adc4-ccd1457042ac
42,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,1720401,1782245355010069,1782245355532257,1782245369246598,130,ok,,length,865c29e6-4d77-493c-bc48-8ae0698740c4
45,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,1779328,1782245355067967,1782245355532300,1782245369246996,130,ok,,length,3b22d0ad-b1fd-48d1-afbe-6abb5e4b935e
49,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,1956989,1782245355246218,1782245355866898,1782245369496292,130,ok,,length,205d3f68-7fd6-4cab-946a-55831dcb3dd4
52,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,2143216,1782245355432220,1782245355867009,1782245369496426,130,ok,,length,de97078a-5290-471e-b853-4287aeaf39d7
53,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,1007,2165646,1782245355454854,1782245355866812,1782245369496500,130,ok,,length,c85fe444-7228-4103-9e02-9086a858d06f
56,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,2210312,1782245355499180,1782245355866849,1782245369496539,130,ok,,length,f538a5a1-7969-40f2-b3ba-bbb72dd4fb76
54,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,957,2168146,1782245355457240,1782245355866955,1782245369496569,130,ok,,length,1784bfdf-e90a-4eaa-ae45-2d08a37f60ae
55,tenantA,tenantA,,,0,,0,true,1024,128,0,0,0,0,0,,0,973,2178031,1782245355467199,1782245355866722,1782245369496623,130,ok,,length,730007ee-0b33-48f3-a7d8-edbb8a5b8478
50,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,982,1999640,1782245355288768,1782245355866939,1782245369496776,130,ok,,length,5a4f8336-1537-4990-8282-10a5870fb461
51,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,2031933,1782245355321034,1782245355866932,1782245369496849,130,ok,,length,486d58a9-79a2-49a5-b2eb-be5664c099a3
57,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,2220821,1782245355509605,1782245356260022,1782245369570399,130,ok,,length,a8b52a4e-a445-4000-85d9-a00e1f4962a4
65,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,2526615,1782245355815833,1782245356627564,1782245369916779,130,ok,,length,c2c90225-9063-4ce7-923d-9c0bfa84cec8
62,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,993,2514455,1782245355803976,1782245356627649,1782245369916836,130,ok,,length,f0dadaa0-8372-437e-9e75-f40adb1ab5b4
58,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2239239,1782245355528687,1782245356627498,1782245369916973,130,ok,,length,0cc630d6-fe2a-4c80-9d5a-752dd944310e
59,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1020,2246476,1782245355535556,1782245356627641,1782245369917040,130,ok,,length,6228fcb1-83a2-460c-a762-f2c7813a9146
63,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,1015,2516535,1782245355805382,1782245356627568,1782245369917195,130,ok,,length,1d5e86fa-efda-40ea-911f-3ac6dd0e2d51
64,tenantB,tenantB,,,0,,0,true,1024,128,0,0,0,0,0,,0,959,2523909,1782245355813461,1782245356627723,1782245369917234,130,ok,,length,81a271b0-0944-47a2-85a6-0f3aa835b77d
