tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenantB,0,70.81,108.95,108.11,14016.47,1024,128,1782245353.325
tenantB,1,120.95,108.79,107.95,14046.67,1024,128,1782245353.372
tenantA,2,102.4,108.8,107.95,14028.47,1024,128,1782245353.39
tenantA,3,186.55,108.51,107.67,14076.18,1024,128,1782245353.446
tenantB,4,198.41,108.52,107.67,14088.47,1024,128,1782245353.435
tenantB,5,161.79,108.52,107.68,14051.88,1024,128,1782245353.471
tenantA,6,365.46,107.61,106.77,14139.25,1024,128,1782245353.49
tenantB,7,363.09,107.61,106.78,14137.06,1024,128,1782245353.492
tenantB,8,546.83,105.6,104.78,14063.29,1024,128,1782245353.596
tenantB,9,538.57,105.6,104.78,14054.99,1024,128,1782245353.604
tenantB,10,537.21,105.6,104.78,14053.92,1024,128,1782245353.605
tenantB,11,390.06,106.67,105.85,14044.42,1024,128,1782245353.773
tenantB,12,328.66,106.67,105.85,13983.02,1024,128,1782245353.835
tenantB,13,529.2,106.67,105.85,14183.51,1024,128,1782245353.634
tenantB,14,382.67,106.68,105.85,14037.11,1024,128,1782245353.781
tenantB,15,349.92,106.68,105.85,14004.5,1024,128,1782245353.813
tenantB,16,506.87,106.68,105.85,14161.74,1024,128,1782245353.656
tenantB,17,491.54,106.68,105.85,14146.47,1024,128,1782245353.672
tenantB,18,291.16,105.55,104.73,13801.05,1024,128,1782245354.133
tenantB,19,576.66,105.55,104.73,14086.65,1024,128,1782245353.848
tenantB,20,445.51,105.55,104.73,13955.62,1024,128,1782245353.979
tenantB,21,425.9,105.55,104.73,13936.02,1024,128,1782245353.999
tenantB,22,523.08,105.55,104.73,14033.42,1024,128,1782245353.901
tenantB,23,306.68,105.55,104.73,13817.0,1024,128,1782245354.118
tenantB,24,578.93,105.58,104.76,14093.47,1024,128,1782245354.323
tenantB,25,576.54,105.58,104.76,14090.99,1024,128,1782245354.325
tenantB,26,739.79,105.58,104.77,14254.5,1024,128,1782245354.162
tenantA,27,642.19,105.58,104.76,14156.85,1024,128,1782245354.26
tenantB,28,538.34,105.59,104.77,14053.29,1024,128,1782245354.363
tenantB,29,537.05,105.59,104.77,14051.97,1024,128,1782245354.365
tenantB,30,494.51,107.66,106.82,14274.51,1024,128,1782245354.424
tenantB,31,416.25,107.66,106.82,14196.45,1024,128,1782245354.502
tenantB,32,296.96,107.66,106.82,14077.16,1024,128,1782245354.622
tenantB,33,432.9,107.66,106.82,14213.32,1024,128,1782245354.486
tenantB,34,417.69,107.66,106.82,14198.09,1024,128,1782245354.501
tenantA,35,285.73,105.96,105.14,13848.44,1024,128,1782245354.88
tenantB,36,436.12,105.96,105.14,13998.9,1024,128,1782245354.729
tenantB,37,412.37,105.96,105.14,13975.24,1024,128,1782245354.753
tenantB,38,349.92,105.96,105.14,13912.83,1024,128,1782245354.816
tenantB,39,337.55,105.96,105.14,13899.97,1024,128,1782245354.828
tenantB,40,604.84,105.44,104.63,14101.61,1024,128,1782245354.909
tenantB,41,394.67,107.14,106.31,14108.94,1024,128,1782245355.137
tenantA,42,436.1,107.14,106.31,14150.17,1024,128,1782245355.096
tenantB,43,620.58,107.14,106.31,14334.96,1024,128,1782245354.912
tenantB,44,464.26,107.14,106.31,14178.62,1024,128,1782245355.068
tenantB,45,508.48,107.14,106.31,14222.83,1024,128,1782245355.024
tenantB,46,424.61,107.14,106.31,14139.0,1024,128,1782245355.108
tenantA,47,522.19,107.14,106.31,14236.53,1024,128,1782245355.01
tenantB,48,464.33,107.15,106.32,14179.03,1024,128,1782245355.068
tenantB,49,620.68,106.48,105.65,14250.07,1024,128,1782245355.246
tenantB,50,434.79,106.48,105.65,14064.21,1024,128,1782245355.432
tenantA,51,411.96,106.48,105.66,14041.65,1024,128,1782245355.455
tenantB,52,367.67,106.48,105.66,13997.36,1024,128,1782245355.499
tenantB,53,409.71,106.48,105.66,14039.33,1024,128,1782245355.457
tenantA,54,399.52,106.48,105.66,14029.42,1024,128,1782245355.467
tenantB,55,578.17,106.48,105.66,14208.01,1024,128,1782245355.289
tenantB,56,545.9,106.48,105.66,14175.82,1024,128,1782245355.321
tenantB,57,750.42,103.99,103.18,14060.79,1024,128,1782245355.51
tenantB,58,811.73,103.82,103.02,14100.95,1024,128,1782245355.816
tenantB,59,823.67,103.82,103.02,14112.86,1024,128,1782245355.804
tenantB,60,1098.81,103.82,103.02,14388.29,1024,128,1782245355.529
tenantB,61,1092.09,103.82,103.02,14381.48,1024,128,1782245355.536
tenantB,62,822.19,103.83,103.02,14111.81,1024,128,1782245355.805
tenantB,63,814.26,103.82,103.02,14103.77,1024,128,1782245355.813
tenantA,64,919.39,103.82,103.02,14208.89,1024,128,1782245355.708
tenantB,65,839.78,103.83,103.02,14129.62,1024,128,1782245355.788
tenantB,66,1079.25,103.91,103.11,14380.0,1024,128,1782245355.902
tenantB,67,1067.56,103.91,103.11,14368.14,1024,128,1782245355.914
tenantB,68,1142.58,103.91,103.11,14443.2,1024,128,1782245355.839
tenantB,69,1140.98,103.91,103.11,14441.94,1024,128,1782245355.84
tenantA,70,1154.73,103.91,103.11,14455.78,1024,128,1782245355.826
tenantB,71,1138.94,103.91,103.11,14439.66,1024,128,1782245355.843
tenantB,72,1105.94,103.92,103.11,14407.16,1024,128,1782245355.875
tenantB,73,1086.78,103.92,103.11,14388.01,1024,128,1782245355.894
tenantB,74,1286.9,101.66,100.87,14299.26,1024,128,1782245356.055
tenantA,75,1360.54,101.66,100.87,14373.0,1024,128,1782245355.982
tenantB,76,1423.91,101.66,100.87,14436.45,1024,128,1782245355.918
tenantB,77,1270.86,101.66,100.87,14283.32,1024,128,1782245356.071
tenantB,78,1072.97,101.66,100.87,14085.42,1024,128,1782245356.269
tenantB,79,1183.61,101.66,100.87,14196.05,1024,128,1782245356.159
tenantA,80,1057.91,101.66,100.87,14070.35,1024,128,1782245356.284
tenantB,81,1099.12,101.66,100.87,14111.79,1024,128,1782245356.243
tenantB,82,1376.84,101.67,100.88,14390.78,1024,128,1782245356.327
tenantB,83,1306.55,101.67,100.88,14320.38,1024,128,1782245356.397
tenantB,84,1278.22,101.67,100.88,14292.11,1024,128,1782245356.426
tenantB,85,1266.04,101.67,100.88,14279.94,1024,128,1782245356.438
tenantB,86,1295.28,101.67,100.88,14309.17,1024,128,1782245356.409
tenantA,87,1199.91,101.67,100.88,14213.76,1024,128,1782245356.504
tenantB,88,1343.98,101.67,100.88,14357.85,1024,128,1782245356.36
