tenant_id,request_idx,ttft_ms,tpot_ms,mean_itl_ms,e2e_ms,num_input_tokens,num_output_tokens,start_time
tenant_A,0,71.47,14.13,14.02,1879.59,1024,128,1782188542.107
tenant_C,1,81.4,13.9,13.8,1861.1,1024,128,1782188542.149
tenant_A,2,59.32,13.69,13.58,1811.21,1024,128,1782188542.247
tenant_B,3,64.82,13.44,13.34,1785.37,1024,128,1782188542.297
tenant_A,4,62.12,13.19,13.09,1750.27,1024,128,1782188542.355
tenant_B,5,63.13,13.8,13.7,1830.05,1024,128,1782188542.882
tenant_C,6,68.46,13.55,13.44,1802.74,1024,128,1782188542.933
tenant_C,7,73.59,13.29,13.18,1774.34,1024,128,1782188542.997
tenant_C,8,66.69,13.28,13.18,1767.03,1024,128,1782188543.483
tenant_B,9,61.2,13.05,12.95,1731.64,1024,128,1782188543.676
tenant_C,10,67.56,13.02,12.92,1734.75,1024,128,1782188543.796
tenant_B,11,65.89,13.8,13.7,1832.64,1024,128,1782188544.129
tenant_A,12,63.47,13.57,13.47,1800.81,1024,128,1782188544.28
tenant_B,13,68.87,13.33,13.23,1775.52,1024,128,1782188544.388
tenant_C,14,69.39,14.32,14.21,1902.83,1024,128,1782188544.992
tenant_C,15,68.24,14.16,14.05,1880.7,1024,128,1782188545.402
tenant_B,16,67.19,15.0,14.88,1986.74,1024,128,1782188545.679
tenant_B,17,65.39,14.76,14.64,1954.49,1024,128,1782188545.785
tenant_B,18,145.47,14.18,14.07,1960.16,1024,128,1782188545.804
tenant_A,19,119.98,14.18,14.07,1934.66,1024,128,1782188545.829
tenant_A,20,61.92,15.04,14.92,1986.72,1024,128,1782188546.155
tenant_B,21,101.37,14.8,14.68,1995.19,1024,128,1782188546.171
tenant_A,22,59.42,15.1,14.98,1991.89,1024,128,1782188546.373
tenant_B,23,64.34,14.86,14.75,1966.51,1024,128,1782188546.448
tenant_B,24,63.79,14.87,14.75,1966.93,1024,128,1782188546.636
tenant_A,25,67.87,16.49,16.36,2178.18,1024,128,1782188547.269
tenant_A,26,94.0,16.25,16.12,2173.47,1024,128,1782188547.299
tenant_C,27,82.29,15.98,15.86,2128.36,1024,128,1782188547.368
tenant_C,28,68.97,16.27,16.15,2152.09,1024,128,1782188547.547
tenant_C,29,60.4,16.9,16.77,2223.59,1024,128,1782188547.792
