request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
0,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1010,253045,1782188542106803,1782188542178277,1782188543986396,130,ok,,length,f27b3fa5-d602-4ae8-a004-58fb199301c2
1,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,295084,1782188542149485,1782188542230888,1782188544010588,130,ok,,length,c7061002-fc62-4fae-8c1d-b48c06f0456b
2,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,987,393163,1782188542247170,1782188542306490,1782188544058385,130,ok,,length,bfd4599f-4c8a-4994-ab48-583df0495d06
3,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,996,442852,1782188542296623,1782188542361443,1782188544081991,130,ok,,length,40ee6b89-f716-4ef8-a552-45277682bf08
4,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1000,501239,1782188542355051,1782188542417168,1782188544105324,130,ok,,length,284b9332-3bbc-4aad-b547-5e4e594890ed
5,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,1028077,1782188542882212,1782188542945343,1782188544712261,130,ok,,length,32b5cbae-11c2-4e33-85a1-d0e471e26e28
6,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,985,1079221,1782188542933196,1782188543001658,1782188544735939,130,ok,,length,633a98cf-0660-4ff7-98f0-cf32d9cb5b4b
7,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,1143155,1782188542996975,1782188543070567,1782188544771317,130,ok,,length,9d61ad60-204c-4ae2-a59c-4e8a9f8a7a27
8,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,992,1629088,1782188543483382,1782188543550069,1782188545250411,130,ok,,length,b704735b-5ac2-4734-8a2c-95531fa6f5fc
9,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,1821521,1782188543675889,1782188543737094,1782188545407527,130,ok,,length,0307d951-7346-4001-872d-6f397bc3b7a6
10,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,975,1942640,1782188543796208,1782188543863771,1782188545530962,130,ok,,length,28123acd-386c-478c-91f2-8a7419330e8f
11,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,2274976,1782188544128871,1782188544194756,1782188545961515,130,ok,,length,5d8b9248-f987-462f-8c09-c174329b8b7f
12,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2425373,1782188544279754,1782188544343219,1782188546080566,130,ok,,length,677622c1-4480-435f-ac75-e4d282ee4097
13,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1001,2533996,1782188544388290,1782188544457162,1782188546163811,130,ok,,length,0c75209e-30a8-4275-a5f2-285e46430b01
14,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,1004,3138047,1782188544992388,1782188545061774,1782188546895220,130,ok,,length,ea4a08fa-1bfc-42e8-88b7-28bdc74f8a1b
15,tenant_C,tenant_C,,,0,,0,true,1024,128,0,0,0,0,0,,0,1011,3547743,1782188545401944,1782188545470188,1782188547282641,130,ok,,length,7557a3d9-db86-423f-a464-06b9c26f773d
16,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,951,3825703,1782188545679410,1782188545746604,1782188547666153,130,ok,,length,2045175f-1b39-4d31-a160-cef04fbc184c
17,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,986,3931157,1782188545784886,1782188545850281,1782188547739377,130,ok,,length,49fc67ce-1a64-4789-b7f2-386a8f12b844
